#YY_#yr,MM_mo,DD_dy,hh_hr,mm_mn,WDIR_degT,WSPD_m/s,GST_m/s,WVHT_m,DPD_sec,APD_sec,MWD_degT,PRES_hPa,ATMP_degC,WTMP_degC,DEWP_degC,VIS_nmi,TIDE_ft
2007,3,4,13,0,278,10.0,12.0,1.94,5.56,5.09,,998.9,2.8,5.2,-3.0,,
2007,3,4,14,0,266,10.4,12.1,2.0,5.56,5.05,,999.1,2.7,5.2,-3.5,,
2007,3,4,15,0,267,9.1,11.4,1.86,5.88,4.98,,999.3,2.3,5.2,-3.2,,
2007,3,4,16,0,256,9.6,11.5,1.96,5.56,5.0,,999.3,2.4,5.2,-3.2,,
2007,3,4,17,0,269,9.4,11.6,2.04,5.88,5.19,,998.7,2.8,5.2,-3.5,,
2007,3,4,18,0,267,9.0,11.3,2.03,6.25,5.26,,998.4,3.2,5.2,-3.9,,
2007,3,4,19,0,269,8.8,10.3,1.94,5.88,5.13,,998.4,3.6,5.2,-4.5,,
2007,3,4,20,0,259,8.2,10.0,1.92,6.25,5.35,,998.5,3.8,5.1,-4.4,,
2007,3,4,21,0,255,8.3,10.4,1.91,5.56,5.18,,998.4,3.7,5.1,-4.9,,
2007,3,4,22,0,252,8.8,11.2,1.82,9.09,5.21,,998.6,3.8,5.1,-4.1,,
2007,3,4,23,0,270,8.4,10.2,1.72,5.56,4.96,,999.1,3.9,5.1,-4.1,,
2007,3,5,0,0,270,9.1,11.3,1.78,9.09,5.25,,999.4,4.0,5.1,-3.1,,
2007,3,5,1,0,262,10.3,13.0,1.82,5.56,4.9,,999.4,3.9,5.1,-3.0,,
2007,3,5,2,0,268,10.7,13.6,1.88,5.56,4.86,,999.6,3.5,5.1,-3.2,,
2007,3,5,3,0,270,10.6,13.2,2.01,5.56,4.93,,999.7,2.8,5.1,-2.5,,
2007,3,5,4,0,275,10.8,13.8,2.27,5.88,5.08,,999.7,2.4,5.1,-3.4,,
2007,3,5,5,0,277,12.0,14.1,2.14,5.88,5.08,,999.8,1.9,5.1,-3.3,,
2007,3,5,6,0,303,11.0,15.1,2.23,6.25,5.22,,1000.4,1.0,5.1,-3.5,,
2007,3,5,7,0,299,10.9,13.9,2.33,5.88,4.98,,1000.7,0.9,5.1,-5.8,,
2007,3,5,8,0,296,12.3,16.1,2.21,5.88,4.93,,1000.9,0.6,5.1,-7.3,,
2007,3,5,9,0,295,9.4,11.9,2.32,5.26,5.03,,1001.4,0.1,5.1,-7.8,,
2007,3,5,10,0,284,7.9,11.1,2.13,5.88,5.14,,1001.2,0.1,5.1,-6.4,,
2007,3,5,11,0,260,9.2,10.7,2.02,6.25,5.07,,1001.4,-0.2,5.1,-6.1,,
2007,3,5,12,0,270,8.4,9.7,1.95,6.25,4.92,,1001.5,-0.2,5.1,-6.5,,
2007,3,5,13,0,261,10.2,12.4,1.81,6.25,4.94,,1001.7,0.0,5.1,-6.5,,
2007,3,5,14,0,265,11.4,14.1,1.99,6.25,4.78,,1001.4,0.3,5.1,-7.4,,
2007,3,5,15,0,250,10.8,12.8,2.23,6.25,5.19,,1000.7,0.5,5.1,-6.3,,
2007,3,5,16,0,243,10.6,12.8,2.14,6.25,4.98,,1000.2,0.8,5.1,-5.6,,
2007,3,5,17,0,238,11.3,14.5,2.08,6.25,5.05,,999.2,0.4,5.1,-5.0,,
2007,3,5,18,0,234,11.0,13.5,2.22,6.67,5.12,,998.4,0.0,5.2,-3.4,,
2007,3,5,19,0,231,11.3,13.7,2.45,7.14,5.34,,997.7,0.6,5.2,-4.0,,
2007,3,5,20,0,229,12.0,15.1,2.36,6.67,5.28,,997.0,1.4,5.2,-5.2,,
2007,3,5,21,0,239,11.4,14.3,2.52,6.67,5.26,,996.8,2.0,5.2,-4.5,,
2007,3,5,22,0,244,12.3,14.4,2.61,6.67,5.41,,996.6,2.4,5.2,-4.9,,
2007,3,5,23,0,256,11.1,18.3,2.49,6.67,5.16,,997.3,0.3,5.2,-3.3,,
2007,3,6,0,0,266,14.5,18.2,2.88,6.67,5.45,,997.9,0.9,5.1,-5.4,,
2007,3,6,1,0,283,14.3,19.2,2.71,6.67,5.22,,998.6,-0.4,5.2,-5.5,,
2007,3,6,2,0,284,15.1,18.8,3.33,7.14,5.64,,,-0.3,5.2,-8.2,,
2007,3,6,3,0,277,15.5,19.2,3.44,7.14,5.7,,999.3,-1.1,5.2,-8.6,,
2007,3,6,4,0,295,15.2,18.5,3.82,7.69,6.09,,999.9,-2.0,5.2,-7.5,,
2007,3,6,5,0,286,15.6,19.7,3.69,7.69,5.93,,1000.5,-2.9,5.2,-9.5,,
2007,3,6,6,0,278,14.7,18.6,3.45,7.69,5.85,,1001.3,-3.7,5.4,-9.2,,
2007,3,6,7,0,283,13.9,17.5,3.54,7.14,6.01,,1002.4,-4.7,5.4,-9.6,,
2007,3,6,8,0,290,13.3,17.3,3.54,7.14,5.88,,1003.5,-5.6,5.5,-11.4,,
2007,3,6,9,0,308,12.9,15.4,3.25,7.69,5.78,,1004.6,-7.0,5.3,-10.2,,
2007,3,6,10,0,306,14.2,17.6,3.24,7.69,5.71,,1005.8,-8.3,5.4,-10.1,,
2007,3,6,11,0,303,13.3,16.4,3.2,7.14,5.62,,1007.2,-9.4,5.5,-11.6,,
2007,3,6,12,0,309,13.4,17.0,3.43,7.14,5.69,,1008.6,-10.6,5.4,-12.3,,
2007,3,6,13,0,311,14.7,18.0,3.19,7.14,5.66,,1009.7,-11.7,5.2,-13.0,,
2007,3,6,14,0,310,14.6,17.6,3.37,7.69,5.8,,1010.6,-13.0,5.5,-14.7,,
2007,3,6,15,0,305,13.9,17.5,3.63,7.14,5.98,,1011.0,-13.1,5.2,-14.8,,
2007,3,6,16,0,299,14.8,20.5,3.51,7.14,5.88,,1011.2,-13.4,5.5,-15.2,,
2007,3,6,17,0,298,14.9,19.0,3.76,7.69,6.07,,1011.3,-12.7,5.2,-14.4,,
2007,3,6,18,0,291,15.3,20.7,3.27,6.67,5.72,,1011.2,-12.2,5.2,-14.2,,
2007,3,6,20,0,290,16.6,20.6,4.05,7.14,6.03,,1012.2,-11.3,5.2,-14.0,,
2007,3,6,21,0,301,16.7,21.1,3.86,7.69,5.99,,1013.2,-11.2,5.2,-14.0,,
2007,3,6,22,0,301,17.6,21.1,4.34,7.69,6.18,,1014.7,-11.4,5.1,-14.6,,
2007,3,6,23,0,310,16.8,21.3,,,,,1016.5,-11.2,5.2,-14.1,,
2007,3,7,0,0,306,17.4,23.2,,,,,1017.8,-11.6,5.1,-14.6,,
2007,3,7,1,0,303,17.9,,,,,,9999.0,-12.3,999.0,-14.9,,
2007,3,7,2,0,307,16.4,22.6,,,,,1020.5,-12.4,5.2,-14.6,,
2007,3,7,3,0,304,15.7,22.6,,,,,1021.0,-11.9,5.2,-14.4,,
2007,3,7,4,0,299,16.2,20.8,4.02,7.69,6.12,,1021.1,-11.8,5.2,-13.9,,
2007,3,7,5,0,308,14.9,19.1,,,,,1022.2,-12.0,5.2,-14.5,,
2007,3,7,6,0,305,12.4,17.1,3.16,7.14,5.59,,1023.2,-11.9,5.2,-15.1,,
2007,3,7,7,0,301,13.5,,,,,,1023.5,-11.7,999.0,-14.8,,
2007,3,7,9,0,306,12.1,,,,,,9999.0,999.0,999.0,999.0,,
2007,3,7,10,0,304,11.4,13.9,2.2,5.56,4.83,,1023.9,-12.0,5.2,-15.4,,
2007,3,7,11,0,312,10.3,,,,,,9999.0,-12.1,999.0,-15.0,,
2007,3,7,12,0,308,9.1,12.0,,,,,1024.5,-11.9,5.1,-14.5,,
2007,3,7,13,0,304,8.2,10.1,1.51,5.26,4.39,,1024.9,-11.5,5.1,-14.5,,
2007,3,7,14,0,299,6.7,8.7,1.36,4.76,4.25,,1024.3,-11.4,5.1,-15.0,,
2007,3,7,15,0,308,3.8,5.5,,,,,1024.2,-11.3,5.1,-14.8,,
2007,3,7,16,0,280,4.7,,,,,,1023.4,-10.9,5.1,-13.4,,
2007,3,7,17,0,252,5.8,7.5,,,,,1022.5,-10.6,5.2,-15.2,,
2007,3,7,18,0,248,6.4,10.6,0.96,4.17,3.99,,1021.3,-10.2,5.1,-14.8,,
2007,3,7,20,0,253,8.2,10.9,,,,,1019.5,-8.4,5.1,-14.8,,
2007,3,7,23,0,265,9.2,11.9,,,,,1017.5,-6.5,5.1,-14.6,,
2007,3,8,0,0,271,9.6,13.7,,,,,1017.5,-5.8,5.1,-15.6,,
2007,3,8,3,0,286,9.2,,,,,,1018.1,-5.7,999.0,-13.9,,
2007,3,8,4,0,292,7.4,,,,,,1018.0,-6.1,5.1,-17.3,,
2007,3,8,5,0,314,7.1,9.9,1.44,5.26,4.42,,1017.5,-6.3,5.1,-15.6,,
2007,3,8,6,0,325,6.5,9.5,1.23,5.0,4.26,,1017.0,-6.5,5.1,-15.5,,
2007,3,8,7,0,304,6.4,9.0,1.16,5.0,4.15,,1016.6,-6.7,5.1,-17.0,,
2007,3,8,8,0,335,3.6,6.5,1.06,5.0,3.99,,1015.9,-6.9,5.1,-15.9,,
2007,3,8,10,0,270,4.8,8.8,0.95,4.17,4.0,,1015.7,-6.5,5.1,-14.9,,
2007,3,8,11,0,267,6.5,9.2,0.92,4.17,3.77,,1015.1,-6.2,5.1,-13.5,,
2007,3,8,12,0,289,7.1,10.5,1.03,5.0,3.86,,1015.1,-6.2,5.1,-12.0,,
2007,3,8,13,0,268,9.4,12.2,1.34,4.76,4.19,,1014.9,-5.8,5.1,-13.8,,
2007,3,8,14,0,276,10.3,13.3,1.65,5.88,4.46,,1014.6,-5.6,5.2,-13.4,,
2007,3,8,15,0,269,12.3,14.8,1.58,5.56,4.42,,1013.8,-5.7,5.2,-11.0,,
2007,3,8,16,0,262,13.3,17.2,2.12,5.88,4.8,,1013.3,-6.1,5.1,-11.3,,
2007,3,8,17,0,288,12.1,15.3,2.36,6.25,5.08,,1012.9,-6.8,5.1,-11.2,,
2007,3,8,18,0,308,12.8,16.6,2.33,6.67,4.94,,1013.3,-7.5,5.1,-10.9,,
2007,3,8,19,0,307,16.1,19.9,,,,,1014.4,-8.4,5.1,-11.7,,
2007,3,8,20,0,311,15.6,19.3,3.33,6.67,5.41,,1016.1,-9.0,5.1,-14.3,,
2007,3,8,21,0,311,15.3,19.1,3.33,7.14,5.6,,1017.9,-9.9,5.1,-15.8,,
2007,3,8,22,0,312,14.3,20.2,,,,,1019.3,-10.4,5.1,-15.4,,
2007,3,8,23,0,307,13.9,18.0,,,,,1020.7,-10.7,5.1,-14.9,,
2007,3,9,0,0,305,13.2,,,,,,9999.0,-10.5,999.0,-15.4,,
2007,3,9,1,0,307,13.7,,,,,,9999.0,-11.2,999.0,999.0,,
2007,3,9,2,0,313,12.0,16.2,,,,,1025.1,-11.8,5.1,-15.1,,
2007,3,9,3,0,325,11.8,15.1,2.62,6.25,5.32,,1025.7,-11.8,5.1,-15.0,,
2007,3,9,4,0,327,11.7,16.8,2.22,6.67,5.07,,1026.0,-11.8,5.1,-15.2,,
2007,3,9,5,0,316,9.6,13.0,2.05,6.25,4.93,,1026.7,-11.7,5.1,-16.0,,
2007,3,9,6,0,307,8.8,12.2,1.86,5.88,4.7,,1027.3,-11.0,5.1,-15.1,,
2007,3,9,7,0,304,9.0,10.9,1.67,5.56,4.52,,1027.3,-10.3,5.1,-14.5,,
2007,3,9,8,0,296,9.6,,,,,,1027.6,-9.8,999.0,-13.8,,
2007,3,9,12,0,302,8.4,9.9,,,,,1029.9,-7.8,5.1,-11.8,,
2007,3,9,14,0,322,6.8,9.1,1.06,5.0,4.15,,1031.4,-6.6,5.1,-11.6,,
2007,3,9,15,0,322,5.6,8.1,1.03,4.76,4.16,,1031.8,-6.5,5.1,-12.2,,
2007,3,9,17,0,307,3.9,5.7,0.95,4.55,4.08,,1031.4,-5.3,5.1,-11.0,,
2007,3,9,18,0,285,3.7,5.9,0.83,4.55,4.05,,1031.3,-4.8,5.2,-10.9,,
2007,3,9,19,0,275,3.0,4.6,0.72,4.0,4.04,,1030.5,-4.3,5.2,-11.3,,
2007,3,9,20,0,248,4.1,5.6,0.71,4.0,4.07,,1030.1,-3.5,5.2,-10.2,,
2007,3,9,21,0,230,4.0,5.0,0.66,3.7,3.93,,1029.8,-3.1,5.2,-9.3,,
2007,3,9,22,0,209,5.0,6.7,0.53,9.09,3.98,,1029.7,-2.6,5.2,-8.4,,
2007,3,9,23,0,202,5.3,7.4,0.54,9.09,4.04,,1029.9,-2.3,5.2,-7.1,,
2007,3,10,0,0,192,6.9,8.5,0.56,9.09,3.75,,1029.8,-1.5,5.2,-6.1,,
2007,3,10,1,0,207,7.5,9.5,0.69,3.23,3.6,,1029.8,-0.8,5.1,-6.3,,
2007,3,10,2,0,196,7.4,8.6,0.87,3.45,3.68,,1029.7,-0.2,5.1,-6.1,,
2007,3,10,3,0,193,7.7,9.5,0.81,4.0,3.81,,1029.0,0.1,5.1,-4.5,,
2007,3,10,4,0,198,8.2,10.5,1.01,4.35,3.81,,1028.9,0.1,5.1,-5.4,,
2007,3,10,5,0,208,7.7,9.7,1.21,4.55,4.06,,1028.6,0.5,5.1,-3.9,,
2007,3,10,6,0,208,9.1,10.9,1.37,5.0,4.22,,1028.2,1.2,5.1,-4.1,,
2007,3,10,7,0,210,10.0,11.8,1.59,5.26,4.49,,1027.4,1.1,5.1,-5.6,,
2007,3,10,8,0,215,9.7,11.2,2.1,5.88,4.98,,1027.5,1.2,5.1,-5.0,,
2007,3,10,9,0,213,10.1,12.8,2.21,6.25,5.02,,1027.3,1.5,5.1,-4.0,,
2007,3,10,10,0,220,10.0,12.4,2.25,6.67,5.12,,1027.5,1.7,5.1,-4.0,,
2007,3,10,11,0,210,10.0,11.7,2.25,6.25,5.15,,1027.2,2.1,5.1,-3.2,,
2007,3,10,12,0,203,9.8,11.4,2.03,6.25,5.02,,1027.3,2.7,5.2,-2.2,,
2007,3,10,13,0,196,9.9,11.8,2.05,6.25,4.93,,1027.4,3.1,5.2,-1.3,,
2007,3,10,14,0,193,10.7,12.8,1.92,6.25,4.82,,1027.2,3.1,5.2,-0.6,,
2007,3,10,15,0,190,10.4,12.3,1.8,5.88,4.56,,1026.9,3.5,5.2,-0.6,,
2007,3,10,16,0,187,10.2,12.8,1.98,5.88,4.77,,1025.8,4.1,5.2,0.8,,
2007,3,10,17,0,183,10.5,12.8,1.82,6.25,4.74,,1024.8,4.9,5.2,2.2,,
2007,3,10,18,0,178,10.0,12.1,1.94,5.88,4.71,,1023.7,5.3,5.2,3.4,,
2007,3,10,19,0,183,10.7,12.6,2.19,5.56,4.9,,1022.6,5.5,5.2,4.0,,
2007,3,10,20,0,180,9.9,11.6,2.02,6.25,4.82,,1022.0,5.6,5.2,4.4,,
2007,3,10,21,0,172,9.5,11.6,1.97,6.25,4.89,,1021.3,5.9,5.2,4.8,,
2007,3,10,22,0,172,10.0,11.4,1.97,6.67,5.1,,1021.1,6.0,5.2,4.9,,
2007,3,10,23,0,170,10.6,12.9,2.16,6.25,5.0,,1020.6,6.3,5.2,5.0,,
2007,3,11,0,0,173,11.2,13.2,2.11,6.25,5.09,,1020.5,6.6,5.2,4.7,,
2007,3,11,1,0,177,9.4,11.4,2.15,6.25,5.13,,1020.6,6.6,5.2,5.0,,
2007,3,11,2,0,183,9.1,11.1,1.97,6.67,5.03,,1021.0,6.7,5.2,5.6,,
2007,3,11,3,0,180,10.2,12.0,2.4,7.14,5.28,,1020.7,6.7,5.2,5.6,,
2007,3,11,4,0,178,10.4,12.3,2.26,7.14,5.19,,1020.0,6.6,5.2,5.5,,
2007,3,11,5,0,178,10.0,12.7,2.11,6.67,4.93,,1019.4,6.6,5.2,5.4,,
2007,3,11,6,0,178,10.3,12.2,2.03,7.14,4.96,,1018.9,6.7,5.2,5.4,,
2007,3,11,7,0,184,9.6,11.6,1.96,6.25,4.93,,1017.7,6.6,5.2,5.6,,
2007,3,11,8,0,185,9.3,11.4,2.21,6.67,5.13,,1016.9,6.7,5.2,5.8,,
2007,3,11,9,0,186,9.0,10.9,2.02,6.67,5.13,,1016.5,6.7,5.2,5.9,,
2007,3,11,10,0,190,8.1,10.0,1.98,6.67,5.12,,1016.3,6.5,5.2,5.7,,
2007,3,11,11,0,191,7.6,9.6,1.82,6.67,4.96,,1015.9,6.3,5.2,5.8,,
2007,3,11,12,0,228,6.5,7.6,1.93,6.67,5.16,,1016.6,6.3,5.2,5.9,,
2007,3,11,13,0,262,3.9,4.9,1.7,6.67,5.1,,1017.2,5.8,5.2,5.6,,
2007,3,11,14,0,224,1.8,2.1,1.65,6.67,5.3,,1017.2,5.5,5.2,5.1,,
2007,3,11,15,0,245,2.4,2.7,1.43,6.25,4.95,,1017.0,5.5,5.2,5.1,,
2007,3,11,16,0,240,3.4,4.0,1.34,6.25,5.05,,1016.6,5.6,5.2,4.8,,
2007,3,11,17,0,295,5.6,6.8,1.32,6.67,5.0,,1016.8,5.6,5.5,4.4,,
2007,3,11,18,0,298,5.3,6.0,1.3,6.25,5.12,,1016.6,5.5,5.5,4.4,,
2007,3,11,19,0,304,4.2,5.6,1.15,6.25,4.97,,1017.2,5.6,5.5,3.6,,
2007,3,11,20,0,280,4.1,4.7,0.99,6.25,4.88,,1017.4,5.9,5.5,3.3,,
2007,3,11,21,0,290,3.7,4.3,1.08,5.88,5.02,,1017.5,6.1,5.5,3.5,,
2007,3,11,22,0,312,6.2,7.9,0.98,6.25,5.08,,1018.0,6.3,5.5,1.1,,
2007,3,11,23,0,324,6.8,8.2,0.96,5.88,4.43,,1018.6,6.0,5.5,0.3,,
2007,3,12,0,0,322,6.8,8.2,0.88,6.25,4.27,,1019.3,5.9,5.2,0.2,,
2007,3,12,1,0,325,7.8,9.2,0.93,5.88,4.07,,1019.6,5.8,5.2,0.7,,
2007,3,12,2,0,312,7.5,9.1,0.94,5.56,4.09,,1020.2,5.6,5.2,-0.2,,
2007,3,12,3,0,310,6.6,8.0,0.85,4.17,3.95,,1020.3,5.2,5.2,0.1,,
2007,3,12,4,0,314,7.4,8.9,0.9,3.85,3.94,,1020.2,5.1,5.2,-0.4,,
2007,3,12,5,0,316,6.8,8.4,0.9,3.85,3.92,,1020.2,5.0,5.2,-1.1,,
2007,3,12,6,0,306,6.6,7.8,0.85,3.57,3.82,,1020.5,4.8,5.2,-1.4,,
2007,3,12,7,0,303,7.2,8.6,0.81,3.7,3.78,,1020.5,4.8,5.2,-1.9,,
2007,3,12,8,0,324,10.6,12.9,1.02,3.7,3.7,,1020.5,4.4,5.2,-3.0,,
2007,3,12,9,0,317,10.6,12.3,1.37,4.35,3.97,,1020.8,4.4,5.2,-2.6,,
2007,3,12,10,0,323,8.3,9.8,1.25,4.35,4.02,,1021.8,4.3,5.2,-2.8,,
2007,3,12,11,0,320,7.5,9.3,1.02,4.17,3.84,,1022.1,4.3,5.2,-2.5,,
2007,3,12,12,0,312,5.9,7.4,0.83,4.0,3.77,,1022.5,4.3,5.2,-2.0,,
2007,3,12,13,0,321,4.6,5.6,0.64,3.57,3.89,,1023.4,4.6,5.2,-3.1,,
2007,3,12,14,0,294,3.1,3.6,0.67,9.09,4.01,,1023.2,4.7,5.2,-3.1,,
2007,3,12,15,0,234,2.7,3.4,0.58,9.09,4.85,,1022.7,4.7,5.2,-3.4,,
2007,3,12,16,0,223,4.5,5.3,0.6,9.09,5.41,,1022.1,4.8,5.5,-2.5,,
2007,3,12,17,0,214,6.7,7.9,0.64,10.0,5.79,,1021.4,5.1,5.5,-1.6,,
2007,3,12,18,0,211,8.3,9.6,0.77,6.67,4.6,,1021.0,5.1,5.5,0.2,,
2007,3,12,19,0,201,8.9,10.6,0.95,3.33,4.02,,1020.3,5.2,5.5,-0.9,,
2007,3,12,20,0,198,8.6,10.5,1.1,3.7,4.21,,1019.7,5.5,5.4,0.2,,
2007,3,12,21,0,195,8.4,9.9,1.23,4.0,4.31,,1019.0,5.6,5.2,0.3,,
2007,3,12,22,0,194,,10.6,1.31,10.0,4.49,,1018.9,999.0,5.2,1.8,,
2007,3,12,23,0,201,9.3,10.8,1.45,10.0,4.59,,1019.0,6.0,5.2,2.5,,
2007,3,13,0,0,207,9.2,10.8,1.64,10.0,4.81,,1019.2,6.3,5.2,1.8,,
2007,3,13,1,0,212,9.2,10.8,1.74,10.0,4.98,,1019.6,6.3,5.2,1.9,,
2007,3,13,2,0,213,7.6,9.3,1.83,5.26,5.44,,1019.7,6.0,5.2,2.4,,
2007,3,13,3,0,216,6.8,7.9,1.7,5.26,5.14,,1019.7,6.2,5.2,2.9,,
2007,3,13,4,0,220,5.6,6.4,1.65,5.56,5.38,,1019.7,6.3,5.2,2.9,,
2007,3,13,5,0,225,7.3,9.1,1.74,12.5,5.64,,1019.6,6.3,5.2,2.5,,
2007,3,13,6,0,225,7.1,8.5,1.66,12.5,5.37,,1019.7,6.3,5.2,2.3,,
2007,3,13,7,0,229,6.7,8.0,1.72,11.11,5.82,,1019.9,6.0,5.2,2.2,,
2007,3,13,8,0,232,5.6,7.1,1.58,12.5,5.74,,1019.7,5.9,5.2,2.3,,
2007,3,13,9,0,233,5.5,6.6,1.55,12.5,5.59,,1019.8,5.8,5.2,2.3,,
2007,3,13,10,0,219,4.0,4.9,1.63,12.5,6.13,,1020.0,5.6,5.2,2.4,,
2007,3,13,11,0,217,5.0,6.1,1.77,12.5,6.88,,1020.0,5.6,5.2,2.3,,
2007,3,13,12,0,220,5.5,6.6,1.87,12.5,7.37,,1020.4,5.6,5.2,2.4,,
2007,3,13,13,0,205,4.5,5.3,1.65,12.5,6.74,,1020.5,5.8,5.2,2.6,,
2007,3,13,14,0,215,4.8,5.6,1.78,12.5,7.24,,1020.8,5.8,5.2,2.5,,
2007,3,13,15,0,192,5.0,5.8,1.43,12.5,6.54,,1020.5,5.8,5.2,2.8,,
2007,3,13,16,0,196,5.8,6.6,1.45,12.5,6.92,,1020.3,5.6,5.2,2.7,,
2007,3,13,17,0,191,4.6,5.3,,,,,1019.7,5.6,5.4,3.3,,
2007,3,13,18,0,192,6.5,7.6,1.24,11.11,5.63,,1019.3,5.6,5.5,3.4,,
2007,3,13,19,0,184,6.8,7.9,1.26,12.5,5.54,,1018.3,5.9,5.5,3.4,,
2007,3,13,20,0,173,6.7,8.3,1.14,11.11,5.23,,1018.0,6.2,5.5,4.1,,
2007,3,13,21,0,176,7.1,8.8,1.26,11.11,5.12,,1017.6,6.4,5.5,3.7,,
2007,3,13,22,0,176,9.3,10.7,1.25,11.11,4.67,,1017.4,7.0,5.4,3.5,,
2007,3,13,23,0,182,9.0,10.7,1.76,11.11,5.14,,1017.4,6.6,5.2,3.5,,
2007,3,14,0,0,182,9.7,11.7,1.83,5.26,4.94,,1017.2,6.7,5.2,2.7,,
2007,3,14,1,0,191,9.6,11.5,2.06,5.56,5.24,,1017.5,6.6,5.2,2.9,,
2007,3,14,2,0,193,10.2,11.8,2.28,6.25,5.42,,1017.6,6.6,5.2,2.5,,
2007,3,14,3,0,185,9.9,12.0,2.29,6.25,5.45,,1017.3,6.6,5.2,2.9,,
2007,3,14,4,0,187,11.5,13.9,2.12,6.25,5.13,,1016.0,6.6,5.2,3.3,,
2007,3,14,5,0,196,11.4,13.5,2.36,5.56,5.18,,1016.2,6.6,5.2,3.5,,
2007,3,14,6,0,195,11.0,13.1,2.25,6.25,5.16,,1016.0,6.7,5.2,3.7,,
2007,3,14,7,0,195,11.6,13.4,2.3,5.88,5.1,,1015.1,6.7,5.2,4.2,,
2007,3,14,8,0,197,10.7,12.9,2.34,5.88,5.11,,1014.9,6.7,5.2,4.7,,
2007,3,14,9,0,192,10.3,12.5,2.51,5.88,5.2,,1014.3,6.7,5.2,4.9,,
2007,3,14,10,0,193,11.1,13.1,2.25,6.25,5.12,,1013.9,6.7,5.2,5.0,,
2007,3,14,11,0,193,9.5,11.3,2.42,6.25,5.24,,1014.2,6.7,5.2,5.0,,
2007,3,14,12,0,196,9.3,11.4,2.47,5.88,5.29,,1014.2,7.1,5.2,5.0,,
2007,3,14,13,0,192,9.5,11.2,2.4,6.25,5.38,,1014.1,7.1,5.2,4.9,,
2007,3,14,14,0,194,10.0,11.9,2.51,6.67,5.55,,1013.8,7.4,5.2,5.2,,
2007,3,14,15,0,195,10.9,13.7,2.5,6.67,5.51,,1013.3,7.3,5.2,5.4,,
2007,3,14,16,0,192,10.3,11.8,2.66,6.67,5.57,,1012.8,7.4,5.2,5.5,,
2007,3,14,17,0,191,10.0,11.5,2.57,6.67,5.44,,1012.4,7.7,5.2,5.8,,
2007,3,14,18,0,188,10.2,11.9,2.54,6.67,5.27,,1011.4,7.8,5.2,5.9,,
2007,3,14,19,0,187,11.2,13.2,2.43,6.67,5.34,,1010.5,8.1,5.2,6.2,,
2007,3,14,20,0,187,10.7,12.6,2.61,6.25,5.42,,1010.9,7.9,5.4,6.1,,
2007,3,14,21,0,191,11.4,13.3,2.86,6.67,5.49,,1010.3,8.2,5.3,6.5,,
2007,3,14,22,0,188,12.1,14.6,2.68,6.67,5.39,,1010.2,8.4,5.2,7.5,,
2007,3,14,23,0,182,12.1,14.2,2.99,7.69,5.71,,1010.1,7.9,5.2,7.2,,
2007,3,15,0,0,184,12.9,15.7,3.09,7.69,5.61,,1009.9,7.9,5.2,7.4,,
2007,3,15,1,0,186,12.3,14.4,3.42,7.69,6.03,,1010.1,7.8,5.2,7.5,,
2007,3,15,2,0,200,11.1,13.2,3.32,7.69,6.02,,1010.8,7.8,5.2,7.6,,
2007,3,15,3,0,197,9.2,10.4,2.83,7.14,5.84,,1011.0,7.4,5.2,7.3,,
2007,3,15,4,0,195,9.0,10.7,2.77,7.14,5.72,,1010.4,7.4,5.2,7.2,,
2007,3,15,5,0,188,11.0,13.0,2.58,7.14,5.56,,1009.5,7.9,5.2,7.5,,
2007,3,15,6,0,196,9.9,12.0,2.73,7.14,5.64,,1009.6,7.4,5.2,7.1,,
2007,3,15,7,0,199,9.6,11.5,2.42,6.67,5.36,,1009.0,7.4,5.2,6.8,,
2007,3,15,8,0,196,9.9,11.3,2.53,7.14,5.37,,1008.4,7.1,5.2,6.4,,
2007,3,15,9,0,200,7.9,9.5,2.23,6.67,5.23,,1008.7,7.1,5.2,6.1,,
2007,3,15,10,0,201,8.8,10.3,2.23,7.14,5.38,,1008.5,7.1,5.2,6.2,,
2007,3,15,11,0,202,7.6,8.7,2.05,7.14,5.32,,1008.9,6.7,5.2,6.1,,
2007,3,15,12,0,201,7.4,8.7,1.98,7.14,5.36,,1009.3,6.6,5.2,6.0,,
2007,3,15,13,0,198,7.9,9.1,1.96,7.69,5.35,,1009.5,6.7,5.2,6.0,,
2007,3,15,14,0,188,8.0,9.1,2.04,7.69,5.47,,1008.9,6.7,5.2,6.1,,
2007,3,15,15,0,183,8.0,9.1,1.98,7.14,5.58,,1008.7,6.7,5.2,6.2,,
2007,3,15,16,0,184,8.2,9.6,2.13,8.33,5.61,,1008.6,6.6,5.2,6.2,,
2007,3,15,17,0,194,7.1,8.1,2.16,7.14,5.8,,1008.1,6.7,5.2,6.2,,
2007,3,15,18,0,226,7.7,,,,,,9999.0,999.0,999.0,999.0,,
2007,3,15,19,0,299,5.2,6.8,1.96,7.14,5.57,,1010.2,6.2,5.2,5.8,,
2007,3,15,20,0,311,5.5,6.4,2.03,7.14,5.69,,1012.2,6.4,5.3,6.2,,
2007,3,15,21,0,308,5.8,6.8,1.82,7.14,5.62,,1013.6,6.4,5.4,6.2,,
2007,3,15,22,0,321,9.8,12.5,1.61,7.14,5.18,,1015.4,5.8,5.2,5.3,,
2007,3,15,23,0,328,11.3,13.6,1.79,3.85,4.65,,1017.2,5.5,5.2,2.6,,
2007,3,16,1,0,333,11.5,13.4,1.6,4.35,4.6,,1020.1,5.2,5.2,999.0,,
