#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 08 24 14 50  39  6.8  8.2  1.79  8.33  5.81 999 1020.0  14.0  11.9  12.4 99.0 99.00
2010 08 24 15 50  37  6.8  8.5  1.69  8.33  5.53 999 1020.2  14.4  12.7  12.7 99.0 99.00
2010 08 24 16 50  37  6.7  8.1  1.57  9.09  5.56 999 1019.9  14.4  12.8  13.0 99.0 99.00
2010 08 24 17 50  35  5.5  6.6  1.49  9.09  5.15 999 1020.0  14.5  12.9  13.3 99.0 99.00
2010 08 24 18 50  40  5.6  6.5  1.36 10.00  5.39 999 1019.8  14.7  13.4  13.5 99.0 99.00
2010 08 24 19 50  50  6.6  7.5  1.11  9.09  5.03 999 1019.3  15.2  13.3  13.5 99.0 99.00
2010 08 24 20 50  62  5.6  6.3  1.16  9.09  5.83 999 1019.5  14.9  12.9  13.5 99.0 99.00
2010 08 24 21 50  57  3.9  4.5  1.02 10.00  5.96 999 1019.6  14.7  13.1  13.5 99.0 99.00
2010 08 24 22 50  58  4.0  4.5  0.99  9.09  6.50 999 1019.4  14.7  13.5  13.6 99.0 99.00
2010 08 24 23 50  68  3.4  4.0  1.05 10.00  6.85 999 1019.7  14.3  13.5  13.6 99.0 99.00
2010 08 25 00 50  62  3.0  3.6  1.07 10.00  6.89 999 1020.0  14.3  13.3  13.5 99.0 99.00
2010 08 25 01 50 134  1.9  2.4  1.20  9.09  6.86 999 1020.2  14.0  13.1  13.7 99.0 99.00
2010 08 25 02 50 117  1.3  1.7  1.33  9.09  6.96 999 1019.9  14.3  12.9  14.1 99.0 99.00
2010 08 25 03 50  71  1.8  2.1  1.35  8.33  6.93 999 1019.6  14.0  13.1  13.8 99.0 99.00
2010 08 25 04 50  97  2.3  2.7  1.26  9.09  6.67 999 1019.7  15.5  13.4  14.4 99.0 99.00
2010 08 25 05 50  62  2.4  2.6  1.16 10.00  6.36 999 1019.5  14.3  13.5  14.1 99.0 99.00
2010 08 25 06 50  67  3.6  4.1  1.08 10.00  6.17 999 1019.2  13.9  13.1  14.0 99.0 99.00
2010 08 25 07 50  65  4.6  5.0  1.06  9.09  6.29 999 1019.3  13.6  13.2  13.7 99.0 99.00
2010 08 25 08 50  69  4.6  5.0  1.09 10.00  6.69 999 1019.2  13.7  13.1  13.8 99.0 99.00
2010 08 25 09 50  72  4.5  5.4  1.09  9.09  6.18 999 1019.4  13.5  13.2  13.6 99.0 99.00
2010 08 25 10 50  65  5.8  6.7  0.92 10.00  5.50 999 1018.9  13.9  13.1  13.8 99.0 99.00
2010 08 25 11 50  52  5.2  6.0  0.98  7.69  4.90 999 1018.9  13.8  13.0  13.7 99.0 99.00
2010 08 25 12 50  59  6.4  7.5  0.98  8.33  4.73 999 1018.2  13.9  13.1  13.7 99.0 99.00
2010 08 25 13 50  69  5.5  6.4  1.01  6.67  4.39 999 1018.3  14.4  13.3  13.9 99.0 99.00
2010 08 25 14 50  66  6.3  7.6  1.06  7.69  4.61 999 1018.0  14.2  13.4  13.9 99.0 99.00
2010 08 25 15 50  58  7.2  8.2  1.01  7.14  4.67 999 1016.9  14.2  13.3  13.8 99.0 99.00
2010 08 25 16 50  54  8.2  9.6  1.09  7.69  4.39 999 1015.8  14.2  13.6  13.8 99.0 99.00
2010 08 25 17 50  59  8.0  9.5  1.18  7.69  4.16 999 1015.3  14.3  13.7  13.8 99.0 99.00
2010 08 25 18 50  59  9.0 10.1  1.12  3.57  3.67 999 1013.7  14.3  13.4  13.9 99.0 99.00
2010 08 25 19 50  65  9.2 10.7  1.18  3.33  3.66 999 1012.4  14.2  13.2  14.2 99.0 99.00
2010 08 25 20 50  73  8.8 10.0  1.17  9.09  4.03 999 1011.4  14.5  13.1  14.6 99.0 99.00
2010 08 25 21 50  97 10.2 11.9  1.14  6.25  4.17 999 1010.5  15.6  13.5  15.7 99.0 99.00
2010 08 25 22 50 105  9.1 11.8  1.55  5.88  4.42 999 1010.0  15.3  13.5  15.4 99.0 99.00
2010 08 25 23 50 116  8.9 11.9  2.08  6.67  4.90 999 1009.9  15.6  13.1  15.7 99.0 99.00
2010 08 26 00 50 126  9.6 12.2  1.95  7.14  4.77 999 1009.3  15.6  13.1  15.8 99.0 99.00
2010 08 26 01 50 120  8.2  9.7  1.89  6.67  4.73 999 1008.6  15.1  12.9  15.3 99.0 99.00
2010 08 26 02 50 121  5.8  6.7  1.74  6.25  4.88 999 1008.2  14.3  12.8  14.4 99.0 99.00
2010 08 26 03 50 123  5.0  5.6  1.62  6.25  5.01 999 1008.0  14.2  13.0  14.3 99.0 99.00
2010 08 26 04 50 130  4.4  5.1  1.64  7.14  5.31 999 1007.5  14.3  13.8  14.5 99.0 99.00
2010 08 26 05 50 118  3.2  3.9  1.50  7.69  5.19 999 1006.9  14.7  14.0  14.9 99.0 99.00
2010 08 26 06 50 122  3.0  3.8  1.35  6.25  5.09 999 1006.7  14.4  13.9  14.6 99.0 99.00
2010 08 26 07 50 127  2.4  3.1  1.16  5.88  4.78 999 1006.5  14.4  13.6  14.6 99.0 99.00
2010 08 26 08 50  96  3.8  4.1  1.04  8.33  4.96 999 1006.4  13.9  13.2  14.2 99.0 99.00
2010 08 26 09 50 104  3.3  4.0  0.98  9.09  5.15 999 1006.7  14.1  13.3  14.4 99.0 99.00
2010 08 26 10 50 106  4.1  4.7  0.87  9.09  5.30 999 1006.4  14.2  13.0  14.4 99.0 99.00
2010 08 26 11 50  87  3.4  3.8  0.97  9.09  5.35 999 1006.3  14.0  13.2  14.2 99.0 99.00
2010 08 26 12 50  58  3.0  3.4  1.13  8.33  5.85 999 1006.1  14.2  13.2  14.4 99.0 99.00
2010 08 26 13 50  41  1.7  2.1  1.12  7.14  5.74 999 1006.1  14.1  13.5  14.1 99.0 99.00
2010 08 26 14 50  26  1.1  1.6  1.33  7.14  5.96 999 1006.5  14.0  13.6  14.1 99.0 99.00
2010 08 26 15 50 312  2.4  3.0  1.42  7.14  5.54 999 1006.8  13.7  14.1  13.6 99.0 99.00
2010 08 26 16 50 255  2.8  5.0  1.37  7.14  5.39 999 1007.1  14.1  14.3  14.1 99.0 99.00
2010 08 26 17 50 256  5.6  6.4  1.39  7.69  5.76 999 1007.1  14.6  14.2  14.7 99.0 99.00
2010 08 26 18 50 294  4.2  4.7  1.31  7.14  5.44 999 1007.4  15.8  14.0  15.8 99.0 99.00
2010 08 26 19 50 255  4.2  5.0  1.24  7.14  5.56 999 1008.0  15.4  13.8  15.3 99.0 99.00
2010 08 26 20 50 247  5.9  7.0  1.24  7.14  5.69 999 1008.5  15.1  13.9  15.0 99.0 99.00
2010 08 26 21 50 260  5.0  5.8  1.17  7.14  5.51 999 1008.7  15.8  14.0  15.1 99.0 99.00
2010 08 26 22 50 243  4.2  4.8  1.21  8.33  5.58 999 1009.2  15.4  13.8  15.2 99.0 99.00
2010 08 26 23 50 241  4.4  5.1  1.13  5.88  5.19 999 1009.9  15.2  13.9  15.3 99.0 99.00
2010 08 27 00 50 224  2.9  3.4  1.08  7.14  5.23 999 1010.1  15.0  13.5  15.1 99.0 99.00
2010 08 27 01 50 217  3.0  3.6  1.07  7.69  5.15 999 1010.2  15.1  13.6  15.2 99.0 99.00
2010 08 27 02 50 239  5.5  6.6  1.01  7.69  5.06 999 1009.8  15.5  13.7  15.6 99.0 99.00
2010 08 27 03 50 284  4.7  6.0  1.05  7.14  5.26 999 1009.9  16.2  13.7  15.1 99.0 99.00
2010 08 27 04 50 308  6.5  7.4  1.19  7.14  5.34 999 1009.5  16.3  13.7  14.3 99.0 99.00
2010 08 27 05 50 290  3.3  3.9  1.18  7.14  5.42 999 1009.9  16.7  13.8  14.5 99.0 99.00
2010 08 27 06 50 234  3.4  4.1  1.06  6.67  5.53 999 1010.6  14.5  13.7  14.5 99.0 99.00
2010 08 27 07 50 246  3.3  3.8  1.12  6.67  5.71 999 1010.9  14.4  13.8  14.5 99.0 99.00
2010 08 27 08 50 274  2.9  3.6  0.92  6.67  5.45 999 1011.4  14.4  13.8  14.5 99.0 99.00
2010 08 27 09 50 279  3.0  3.4  0.86  8.33  5.42 999 1012.1  14.0  13.6  14.2 99.0 99.00
2010 08 27 10 50 282  4.1  4.8  0.91  8.33  5.22 999 1012.6  14.8  13.5  13.7 99.0 99.00
2010 08 27 11 50 273  4.4  5.0  0.87  8.33  5.19 999 1013.2  14.5  13.3  13.4 99.0 99.00
2010 08 27 12 50 276  4.4  5.0  0.89  9.09  5.12 999 1013.5  14.4  13.4  13.5 99.0 99.00
2010 08 27 13 50 262  4.2  4.8  0.75  8.33  4.42 999 1013.9  14.3  13.7  13.6 99.0 99.00
2010 08 27 14 50 249  4.0  4.4  0.76  8.33  4.65 999 1014.1  14.3  14.1  13.8 99.0 99.00
2010 08 27 15 50 251  4.1  4.6  0.79  8.33  4.95 999 1014.1  15.0  14.3  14.2 99.0 99.00
2010 08 27 16 50 247  4.4  5.0  0.76  8.33  5.09 999 1014.1  15.1  14.4  14.1 99.0 99.00
2010 08 27 17 50 232  3.3  3.9  0.75  9.09  5.48 999 1014.1  15.5  14.7  14.4 99.0 99.00
2010 08 27 18 50 228  3.9  4.7  0.77  7.14  5.57 999 1013.9  15.8  15.0  14.2 99.0 99.00
2010 08 27 19 50 236  4.6  5.2  0.75  7.69  5.82 999 1014.0  16.1  14.8  14.0 99.0 99.00
2010 08 27 20 50 246  4.8  5.6  0.67  8.33  5.80 999 1014.2  15.9  14.0  13.5 99.0 99.00
2010 08 27 21 50 241  4.9  5.5  0.67  9.09  5.29 999 1014.2  15.7  13.8  13.4 99.0 99.00
2010 08 27 22 50 250  4.5  5.4  0.68  9.09  4.66 999 1014.4  15.3  13.8  13.3 99.0 99.00
2010 08 27 23 50 256  5.6  6.2  0.71  7.69  4.58 999 1015.0  14.4  13.5  13.0 99.0 99.00
2010 08 28 00 50 279  4.0  5.0  0.81  8.33  4.68 999 1015.7  14.3  13.6  12.8 99.0 99.00
2010 08 28 01 50 287  3.6  4.9  0.81  8.33  4.41 999 1015.7  13.8  13.5  12.9 99.0 99.00
2010 08 28 02 50 298  3.2  3.6  0.87  8.33  4.29 999 1015.9  14.0  13.3  13.0 99.0 99.00
2010 08 28 03 50 319  3.1  3.6  0.82  8.33  4.39 999 1016.2  14.1  13.8  12.9 99.0 99.00
2010 08 28 04 50 332  2.4  2.9  0.77  8.33  4.58 999 1016.7  14.5  13.8  12.7 99.0 99.00
2010 08 28 05 50 297  2.5  3.0  0.70  8.33  4.74 999 1016.8  14.2  13.8  12.8 99.0 99.00
2010 08 28 06 50 322  3.6  4.1  0.70  7.14  5.23 999 1016.7  14.1  13.8  12.1 99.0 99.00
2010 08 28 07 50 319  1.7  2.0  0.62  6.25  5.03 999 1017.0  13.8  13.8  12.1 99.0 99.00
2010 08 28 08 50 317  4.2  4.7  0.62 14.81  5.60 999 1017.4  14.1  13.7  11.6 99.0 99.00
2010 08 28 09 50 319  3.2  3.8  0.55 14.81  5.63 999 1018.0  13.3  13.4  11.6 99.0 99.00
2010 08 28 10 50 287  2.0  2.4  0.54  9.09  5.94 999 1018.5  13.4  13.5  12.0 99.0 99.00
2010 08 28 11 50 280  1.9  2.3  0.55 14.81  5.67 999 1018.9  13.8  13.7  12.3 99.0 99.00
2010 08 28 12 50 277  2.9  3.7  0.51  8.33  5.15 999 1019.0  13.9  14.0  12.1 99.0 99.00
2010 08 28 13 50 263  2.7  3.1  0.56  7.69  5.46 999 1019.1  14.1  14.1  12.6 99.0 99.00
2010 08 28 14 50 229  2.5  2.9  0.62 13.79  5.96 999 1018.8  14.3  14.5  13.1 99.0 99.00
2010 08 28 15 50 211  3.5  4.2  0.69 13.79  6.32 999 1018.6  14.7  14.6  13.2 99.0 99.00
2010 08 28 16 50 249  5.1  5.9  0.72 13.79  6.76 999 1018.5  14.9  14.5  12.9 99.0 99.00
2010 08 28 17 50 241  5.0  5.7  0.77 13.79  5.86 999 1018.3  15.2  14.3  12.6 99.0 99.00
2010 08 28 18 50 226  5.5  6.2  0.78 13.79  5.79 999 1017.7  15.6  14.1  13.0 99.0 99.00
2010 08 28 19 50 219  5.6  6.6  0.84 14.81  6.27 999 1017.3  16.0  14.2  13.3 99.0 99.00
2010 08 28 20 50 226  6.1  7.3  0.61 12.90  4.78 999 1017.0  16.0  14.3  13.5 99.0 99.00
2010 08 28 21 50 223  5.2  6.2  0.78 13.79  5.40 999 1017.0  16.1  14.6  13.7 99.0 99.00
2010 08 28 22 50 227  6.4  7.2  0.78 13.79  5.21 999 1017.0  16.3  14.5  13.5 99.0 99.00
2010 08 28 23 50 238  7.1  9.0  0.81 13.79  4.86 999 1016.9  15.6  14.6  13.4 99.0 99.00
2010 08 29 00 50 259  7.1  8.3  0.75 12.12  4.11 999 1017.3  15.4  14.6  12.8 99.0 99.00
2010 08 29 01 50 258  6.9  8.0  0.74 12.12  3.99 999 1017.4  15.3  14.7  13.1 99.0 99.00
2010 08 29 02 50 257  6.1  7.1  0.60  3.45  3.23 999 1017.5  14.9  14.7  13.7 99.0 99.00
2010 08 29 03 50 267  4.7  5.6  0.83 12.12  4.36 999 1018.0  14.6  14.8  13.8 99.0 99.00
2010 08 29 04 50 258  4.3  5.0  0.92 12.12  5.66 999 1017.7  14.3  14.6  13.8 99.0 99.00
2010 08 29 05 50 249  3.9  4.4  0.95 12.90  6.49 999 1017.5  14.6  14.5  14.0 99.0 99.00
2010 08 29 06 50 246  4.1  4.7  0.95 12.90  6.83 999 1017.4  14.5  14.2  14.0 99.0 99.00
2010 08 29 07 50 257  3.6  4.3  1.08 12.90  8.40 999 1017.5  14.4  14.3  14.2 99.0 99.00
2010 08 29 08 50 250  2.1  2.7  0.89 12.12  8.19 999 1017.2  14.3  14.3  14.1 99.0 99.00
2010 08 29 09 50 266  2.3  2.7  0.75 11.43  7.66 999 1017.8  14.5  14.7  14.3 99.0 99.00
2010 08 29 10 50 237  1.2  1.8  0.82 12.12  7.91 999 1017.8  15.1  14.5  14.3 99.0 99.00
2010 08 29 11 50 265  1.8  2.3  0.77 12.12  7.25 999 1018.3  15.2  14.3  14.4 99.0 99.00
2010 08 29 12 50 218  2.0  2.3  0.78 12.90  7.15 999 1018.1  15.3  14.6  14.6 99.0 99.00
2010 08 29 13 50 183  2.5  2.9  0.72 12.90  6.61 999 1018.0  15.5  14.8  14.6 99.0 99.00
2010 08 29 14 50 201  3.3  3.6  0.78 12.12  6.05 999 1017.6  15.8  14.8  14.8 99.0 99.00
2010 08 29 15 50 196  3.8  4.3  0.77 12.12  6.59 999 1016.9  15.9  15.0  15.0 99.0 99.00
2010 08 29 16 50 200  4.5  5.1  0.90 12.12  7.29 999 1016.1  15.9  15.0  15.1 99.0 99.00
2010 08 29 17 50 201  4.1  4.5  0.88 10.81  7.43 999 1015.5  16.1  15.1  15.3 99.0 99.00
2010 08 29 18 50 215  4.0  4.4  0.89 12.90  8.03 999 1014.7  16.3  14.9  15.2 99.0 99.00
2010 08 29 19 50 213  4.4  5.1  0.99 12.12  8.23 999 1013.9  17.5  15.1  15.3 99.0 99.00
2010 08 29 20 50 230  5.6  6.5  0.91 12.12  7.92 999 1013.5  18.5  14.9  15.5 99.0 99.00
2010 08 29 21 50 242  6.9  7.9  0.76 11.43  5.87 999 1013.2  18.4  15.0  15.8 99.0 99.00
2010 08 29 22 50 233  6.1  6.7  0.79 12.12  5.66 999 1013.4  17.4  14.9  15.4 99.0 99.00
2010 08 29 23 50 250  4.1  4.6  0.84 12.12  6.11 999 1014.1  16.8  14.7  15.1 99.0 99.00
2010 08 30 00 50 264  5.4  6.0  0.88 12.90  5.21 999 1014.5  16.5  14.2  14.7 99.0 99.00
2010 08 30 01 50 256  4.4  5.0  0.76 12.12  4.58 999 1014.7  16.0  13.7  14.4 99.0 99.00
2010 08 30 02 50 277  4.8  5.2  0.85 13.79  5.03 999 1014.8  16.9  13.6  13.8 99.0 99.00
2010 08 30 03 50 288  4.2  4.8  0.91 12.90  4.92 999 1015.0  16.0  14.0  13.6 99.0 99.00
2010 08 30 04 50 289  4.4  5.0  1.26 13.79  7.31 999 1015.1  16.7  14.4  14.0 99.0 99.00
2010 08 30 05 50 292  4.9  5.5  1.41 12.90  8.13 999 1014.9  17.2  14.5  14.5 99.0 99.00
2010 08 30 06 50 306  4.2  5.0  1.33 13.79  8.19 999 1015.2  17.3  14.5  14.9 99.0 99.00
2010 08 30 07 50 319  3.4  4.2  1.33 12.90  8.74 999 1015.3  16.8  14.6  15.1 99.0 99.00
2010 08 30 08 50 347  2.1  2.9  1.41 14.81  9.68 999 1015.8  16.3  14.7  14.9 99.0 99.00
2010 08 30 09 50 330  3.1  3.8  1.16 13.79  9.16 999 1016.3  16.8  14.7  15.4 99.0 99.00
2010 08 30 10 50 310  3.6  4.3  1.29 14.81  9.55 999 1017.1  16.7  14.5  14.9 99.0 99.00
2010 08 30 11 50 294  2.1  2.5  0.99 13.79  8.70 999 1017.5  17.3  14.5  15.5 99.0 99.00
2010 08 30 12 50 308  3.9  4.4  0.94 12.90  8.05 999 1017.6  16.7  14.5  15.3 99.0 99.00
2010 08 30 13 50 297  2.0  2.6  0.91 12.12  7.49 999 1017.6  16.9  15.1  15.4 99.0 99.00
2010 08 30 14 50 298  2.7  3.1  0.96 14.81  7.74 999 1017.4  17.6  15.5  16.0 99.0 99.00
2010 08 30 15 50 237  2.5  3.0  0.94 12.90  7.49 999 1017.0  17.7  16.1  16.4 99.0 99.00
2010 08 30 16 50 254  3.0  3.3  0.98 12.90  8.12 999 1016.5  17.9  16.3  16.6 99.0 99.00
2010 08 30 17 50 239  2.8  3.5  0.87 12.12  8.16 999 1016.2  19.0  16.9  17.1 99.0 99.00
2010 08 30 18 50 242  4.2  4.6  0.81 11.43  8.19 999 1015.6  18.5  16.8  16.8 99.0 99.00
2010 08 30 19 50 227  4.4  4.8  0.72 12.12  7.46 999 1015.3  18.8  16.8  16.6 99.0 99.00
2010 08 30 20 50 228  4.6  5.1  0.70 10.81  7.94 999 1014.9  19.1  17.0  16.4 99.0 99.00
2010 08 30 21 50 221  4.9  5.5  0.58 12.12  6.29 999 1014.6  18.7  16.4  16.2 99.0 99.00
2010 08 30 22 50 231  5.2  5.8  0.52 12.12  5.41 999 1014.7  17.9  16.1  16.2 99.0 99.00
2010 08 30 23 50 244  5.0  5.7  0.40 11.43  3.87 999 1015.0  18.0  15.5  15.5 99.0 99.00
2010 08 31 00 50 245  4.5  5.0  0.52 12.90  4.47 999 1015.4  17.3  14.5  15.1 99.0 99.00
2010 08 31 01 50 246  4.2  4.7  0.51 12.90  4.06 999 1015.2  16.3  13.7  14.7 99.0 99.00
2010 08 31 02 50 278  4.3  4.8  0.61 13.79  4.68 999 1015.2  16.1  13.4  14.5 99.0 99.00
2010 08 31 03 50 277  4.7  5.1  0.45 12.90  3.70 999 1015.2  15.6  13.5  14.1 99.0 99.00
2010 08 31 04 50 275  4.2  4.6  0.59 12.90  4.84 999 1014.9  15.6  13.4  14.1 99.0 99.00
2010 08 31 05 50 281  4.1  4.8  0.74 12.12  6.25 999 1014.8  16.2  14.6  14.7 99.0 99.00
2010 08 31 06 50 273  3.3  3.9  0.63 11.43  6.68 999 1014.6  17.0  14.9  15.0 99.0 99.00
2010 08 31 07 50 281  3.8  4.4  0.71 12.12  7.11 999 1014.7  16.7  15.2  15.0 99.0 99.00
2010 08 31 08 50 270  3.8  4.2  0.67 12.12  7.37 999 1014.7  17.0  15.3  15.2 99.0 99.00
2010 08 31 09 50 276  3.7  4.1  0.84 12.90  8.75 999 1014.7  16.8  15.2  14.9 99.0 99.00
2010 08 31 10 50 266  4.5  5.0  0.67 12.12  8.20 999 1015.1  16.8  14.7  14.7 99.0 99.00
2010 08 31 11 50 254  3.6  4.0  0.67 13.79  8.18 999 1015.4  16.2  13.4  14.1 99.0 99.00
2010 08 31 12 50 261  4.4  5.0  0.79 12.90  8.67 999 1015.2  15.6  13.3  14.1 99.0 99.00
2010 08 31 13 50 256  3.5  3.9  0.59 11.43  6.27 999 1015.4  15.6  13.4  14.4 99.0 99.00
2010 08 31 14 50 242  4.7  5.3  0.62 11.43  6.20 999 1015.0  16.1  13.8  15.0 99.0 99.00
2010 08 31 15 50 240  5.6  6.3  0.60 12.12  4.76 999 1014.2  17.0  13.9  15.7 99.0 99.00
2010 08 31 16 50 234  5.4  5.9  0.78 12.12  5.96 999 1013.4  17.0  14.0  15.9 99.0 99.00
2010 08 31 17 50 241  6.2  6.8  0.63 11.43  5.15 999 1013.0  17.0  14.3  16.1 99.0 99.00
2010 08 31 18 50 235  6.4  6.9  0.59 10.81  4.13 999 1012.3  18.2  15.1  17.0 99.0 99.00
2010 08 31 19 50 239  6.5  7.2  0.54  9.09  3.49 999 1012.0  18.8  15.6  17.1 99.0 99.00
2010 08 31 20 50 244  7.3  8.1  0.53 10.00  3.63 999 1011.5  19.5  16.0  17.4 99.0 99.00
2010 08 31 21 50 242  6.5  7.3  0.55 11.43  3.68 999 1011.6  19.3  16.0  17.4 99.0 99.00
2010 08 31 22 50 245  6.0  6.9  0.64 11.43  3.98 999 1011.8  18.6  14.8  17.0 99.0 99.00
2010 08 31 23 50 248  5.5  6.0  0.58 12.90  4.55 999 1012.4  17.0  13.7  15.8 99.0 99.00
2010 09 01 00 50 260  5.9  6.6  0.61 12.90  5.31 999 1012.8  17.1  14.8  15.7 99.0 99.00
2010 09 01 01 50 255  4.9  5.7  0.60 12.12  4.46 999 1012.8  16.9  14.9  15.7 99.0 99.00
2010 09 01 02 50 263  4.8  5.4  0.64 12.90  4.24 999 1012.9  16.8  14.5  15.8 99.0 99.00
2010 09 01 03 50 263  4.2  4.7  0.64 10.81  4.26 999 1013.1  16.8  14.5  15.8 99.0 99.00
2010 09 01 04 50 275  3.6  4.1  0.63 10.81  4.19 999 1013.0  16.7  15.3  15.8 99.0 99.00
2010 09 01 05 50 288  3.9  4.4  0.57 10.81  4.10 999 1012.9  17.7  15.6  16.8 99.0 99.00
2010 09 01 06 50 261  4.4  5.4  0.57 12.90  4.77 999 1012.8  18.4  14.9  17.0 99.0 99.00
2010 09 01 07 50 280  4.4  4.8  0.57 12.90  5.34 999 1012.9  18.7  14.7  17.2 99.0 99.00
2010 09 01 08 50 258  4.4  4.8  0.55 10.81  5.43 999 1013.0  16.5  14.5  15.7 99.0 99.00
2010 09 01 09 50 256  4.0  4.5  0.57 12.90  6.05 999 1013.3  16.7  14.4  16.0 99.0 99.00
2010 09 01 10 50 262  4.5  4.9  0.48 12.12  5.58 999 1013.7  17.1  14.4  16.1 99.0 99.00
2010 09 01 11 50 265  4.2  4.8  0.49 10.81  5.68 999 1013.9  17.0  14.4  15.8 99.0 99.00
2010 09 01 12 50 245  4.4  4.9  0.51 12.90  5.80 999 1014.0  16.9  14.9  15.8 99.0 99.00
2010 09 01 13 50 251  4.3  5.1  0.47 12.12  5.19 999 1014.3  17.4  15.6  16.6 99.0 99.00
2010 09 01 14 50 265  5.1  5.7  0.53 12.12  4.83 999 1014.1  17.9  16.2  16.8 99.0 99.00
2010 09 01 15 50 256  5.6  6.3  0.47 11.43  4.16 999 1013.8  18.3  16.3  17.0 99.0 99.00
2010 09 01 16 50 245  5.0  5.5  0.46 11.43  3.99 999 1013.5  19.0  16.2  17.3 99.0 99.00
2010 09 01 17 50 226  5.7  6.3  0.49 10.81  4.36 999 1013.0  18.6  16.2  17.0 99.0 99.00
2010 09 01 18 50 233  6.0  6.6  0.50 12.12  4.90 999 1012.5  18.3  16.6  16.9 99.0 99.00
2010 09 01 19 50 240  6.3  7.1  0.48 10.81  3.59 999 1012.3  18.6  16.6  16.8 99.0 99.00
2010 09 01 20 50 237  6.6  7.2  0.55 11.43  3.67 999 1011.7  18.7  16.2  16.5 99.0 99.00
2010 09 01 21 50 235  5.9  6.6  0.45  2.86  2.87 999 1011.8  18.4  16.1  15.7 99.0 99.00
2010 09 01 22 50 249  6.0  6.6  0.45  3.23  3.09 999 1011.5  17.9  16.1  15.7 99.0 99.00
2010 09 01 23 50 245  5.8  6.6  0.57 10.81  3.71 999 1011.8  17.7  16.4  15.9 99.0 99.00
2010 09 02 00 50 247  6.4  7.5  0.65 10.81  4.05 999 1012.1  17.6  16.1  15.9 99.0 99.00
2010 09 02 01 50 237  5.8  6.8  0.62 10.00  3.78 999 1012.3  17.3  15.7  16.1 99.0 99.00
2010 09 02 02 50 241  5.8  6.6  0.65 10.81  3.73 999 1012.3  17.3  15.1  16.3 99.0 99.00
2010 09 02 03 50 232  5.8  6.6  0.63  3.70  3.54 999 1012.3  17.1  14.7  16.4 99.0 99.00
2010 09 02 04 50 235  6.5  7.2  0.62 10.00  3.70 999 1012.2  17.5  14.6  16.9 99.0 99.00
2010 09 02 05 50 243  5.1  5.6  0.55 10.00  3.40 999 1012.0  17.3  14.6  16.8 99.0 99.00
2010 09 02 06 50 228  5.2  5.9  0.51  3.13  3.29 999 1011.6  17.0  14.7  16.8 99.0 99.00
2010 09 02 07 50 226  4.5  5.2  0.55 10.00  3.95 999 1011.3  16.9  15.1  16.9 99.0 99.00
2010 09 02 08 50 236  4.5  5.4  0.64 14.81  5.15 999 1011.0  17.0  15.4  16.8 99.0 99.00
2010 09 02 09 50 249  5.4  6.0  0.58 14.81  4.79 999 1011.4  16.6  15.7  16.3 99.0 99.00
2010 09 02 10 50 241  4.9  5.5  0.62 13.79  4.96 999 1011.9  16.8  15.7  16.3 99.0 99.00
2010 09 02 11 50 253  4.2  5.0  0.75 13.79  6.20 999 1012.1  16.9  15.7  16.2 99.0 99.00
2010 09 02 12 50 260  3.6  4.2  0.73 13.79  5.95 999 1012.2  17.0  15.1  16.1 99.0 99.00
2010 09 02 13 50 239  3.7  4.2  0.94 13.79  7.50 999 1012.2  16.8  14.9  16.1 99.0 99.00
2010 09 02 14 50 232  3.6  4.2  0.93 12.90  7.39 999 1012.1  16.8  15.0  16.1 99.0 99.00
2010 09 02 15 50 215  3.9  4.3  1.06 13.79  7.48 999 1011.7  17.1  15.1  16.4 99.0 99.00
2010 09 02 16 50 221  6.1  7.0  0.87 12.90  5.44 999 1011.2  17.2  15.2  16.4 99.0 99.00
2010 09 02 17 50 228  6.7  7.3  0.98 13.79  4.89 999 1011.0  17.4  14.8  16.4 99.0 99.00
2010 09 02 18 50 229  6.2  6.8  0.95 13.79  4.79 999 1010.8  17.6  14.8  16.5 99.0 99.00
2010 09 02 19 50 237  6.7  7.4  0.87 12.90  4.23 999 1010.6  18.0  15.3  16.7 99.0 99.00
2010 09 02 20 50 233  6.1  6.8  0.90 13.79  4.92 999 1010.6  18.3  15.9  16.5 99.0 99.00
2010 09 02 21 50 221  6.9  8.1  1.21 12.12  6.47 999 1010.5  18.1  16.2  16.9 99.0 99.00
2010 09 02 22 50 234  6.6  7.5  1.10 12.90  5.77 999 1010.7  18.1  16.1  17.3 99.0 99.00
2010 09 02 23 50 235  6.5  7.4  1.00 12.12  5.48 999 1011.3  17.8  15.9  17.3 99.0 99.00
2010 09 03 00 50 239  5.5  6.2  1.21 12.90  6.86 999 1011.5  17.6  15.2  17.1 99.0 99.00
2010 09 03 01 50 251  6.1  7.0  1.34 12.90  7.45 999 1011.5  17.6  14.9  16.9 99.0 99.00
2010 09 03 02 50 245  5.9  6.8  1.12 12.12  5.91 999 1011.6  17.0  14.5  16.7 99.0 99.00
2010 09 03 03 50 253  4.5  4.8  1.17 12.12  6.78 999 1011.5  17.0  14.1  16.6 99.0 99.00
2010 09 03 04 50 281  2.1  2.9  1.24 12.12  6.82 999 1011.6  15.4  13.8  15.5 99.0 99.00
