YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 02 21 20 344  5.6  7.5   .95 10.00  6.24 999 1011.0    .5 999.0 999.0 99.0
1999 02 21 21 352  5.0  7.0   .86 10.00  6.48 999 1011.4   1.1 999.0 999.0 99.0
1999 02 21 22 360  5.1  6.6   .81 10.00  6.58 999 1011.6   1.4 999.0 999.0 99.0
1999 02 21 23  12  5.5  6.8   .81 10.00  6.08 999 1012.1   1.3 999.0 999.0 99.0
1999 02 22 00  27  7.8  9.2   .81 10.00  6.05 999 1013.1    .8 999.0 999.0 99.0
1999 02 22 01 330 10.2 12.5   .97  9.09  4.73 999 1013.9   -.6 999.0 999.0 99.0
1999 02 22 02 334 11.3 13.2  1.05  9.09  4.39 999 1014.4  -1.9 999.0 999.0 99.0
1999 02 22 03 343 12.0 14.3  1.17 10.00  4.24 999 1015.0  -3.0 999.0 999.0 99.0
1999 02 22 04 340 10.0 12.5  1.10 10.00  4.22 999 1015.9  -4.4 999.0 999.0 99.0
1999 02 22 05 341 10.6 13.3  1.12 10.00  4.47 999 1016.4  -5.6 999.0 999.0 99.0
1999 02 22 06 343 11.2 13.5  1.12  3.23  4.09 999 1016.8  -6.0 999.0 999.0 99.0
1999 02 22 07 343 11.3 14.7  1.06  3.45  3.89 999 1017.4  -6.6 999.0 999.0 99.0
1999 02 22 08 350 11.6 13.9  1.06  3.85  3.94 999 1018.0  -7.3 999.0 999.0 99.0
1999 02 22 09 358 11.0 14.2  1.15  3.57  3.91 999 1019.1  -8.5 999.0 999.0 99.0
1999 02 22 10 357 12.0 14.4  1.21  3.70  3.77 999 1019.6  -9.3 999.0 999.0 99.0
1999 02 22 11 356 11.7 14.2  1.28  4.35  4.04 999 1020.9 -10.3 999.0 999.0 99.0
1999 02 22 12 358 12.7 15.5  1.34  4.00  4.14 999 1022.2 -11.6 999.0 999.0 99.0
1999 02 22 13 347 10.9 13.3  1.26  4.17  4.08 999 1023.6 -12.3 999.0 999.0 99.0
1999 02 22 14 354 10.0 12.1  1.09  4.00  4.10 999 1023.9 -12.3 999.0 999.0 99.0
1999 02 22 15 346  9.0 11.3  1.04  3.45  4.08 999 1024.0 -11.9 999.0 999.0 99.0
1999 02 22 16 351  9.3 11.6  1.04  9.09  4.11 999 1023.9 -10.8 999.0 999.0 99.0
1999 02 22 17 349  9.1 12.3  1.00  3.45  4.20 999 1023.2  -9.8 999.0 999.0 99.0
1999 02 22 18 349  9.8 12.1   .95 10.00  4.13 999 1022.1  -8.8 999.0 999.0 99.0
1999 02 22 19 346  9.5 13.2   .99  7.14  4.19 999 1021.4  -8.0 999.0 999.0 99.0
1999 02 22 20 355  9.8 12.4   .96  3.45  4.04 999 1021.0  -7.1 999.0 999.0 99.0
1999 02 22 21 337  8.5 11.2   .93  3.03  4.03 999 1021.7  -6.4 999.0 999.0 99.0
1999 02 22 22 318  8.3 11.3   .89  5.88  4.22 999 1022.3  -6.5 999.0 999.0 99.0
1999 02 22 23 314 11.4 13.8   .85  2.94  3.62 999 1022.7  -7.0 999.0 999.0 99.0
1999 02 23 00 325 12.2 14.1  1.01  3.03  3.63 999 1023.2  -7.9 999.0 999.0 99.0
1999 02 23 01 333 13.4 15.9  1.03  3.45  3.57 999 1023.9  -8.7 999.0 999.0 99.0
1999 02 23 02 329 13.1 16.1  1.09  3.70  3.60 999 1024.5 -10.1 999.0 999.0 99.0
1999 02 23 03 329 13.8 16.7  1.07  3.85  3.66 999 1025.2 -10.9 999.0 999.0 99.0
1999 02 23 04 328 13.2 16.4  1.11  3.85  3.76 999 1025.7 -11.2 999.0 999.0 99.0
1999 02 23 05 319 12.3 14.6  1.02  3.70  3.76 999 1026.4 -11.7 999.0 999.0 99.0
1999 02 23 06 318 11.6 15.0   .92  3.57  3.68 999 1027.1 -12.0 999.0 999.0 99.0
1999 02 23 07 314 10.8 14.6   .83  3.57  3.65 999 1027.5 -11.7 999.0 999.0 99.0
1999 02 23 08 319 10.0 12.7   .76  3.45  3.61 999 1027.6 -11.9 999.0 999.0 99.0
1999 02 23 09 322 10.8 13.6   .74  3.23  3.49 999 1027.4 -11.9 999.0 999.0 99.0
1999 02 23 10 324 11.3 14.1   .72  3.12  3.34 999 1027.6 -11.7 999.0 999.0 99.0
1999 02 23 11 320 12.1 14.7   .78  3.23  3.34 999 1028.1 -11.5 999.0 999.0 99.0
1999 02 23 12 321 11.3 13.7   .76  3.23  3.34 999 1028.9 -10.9 999.0 999.0 99.0
1999 02 23 13 316 10.7 12.6   .74  2.78  3.28 999 1029.8 -10.5 999.0 999.0 99.0
1999 02 23 14 321 10.5 12.8 99.00 99.00 99.00 999 1029.9  -9.5 999.0 999.0 99.0
1999 02 23 15 329  9.1 12.4   .60  2.78  3.19 999 1030.1  -8.9 999.0 999.0 99.0
1999 02 23 16 332  8.2 11.1   .52  2.70  3.47 999 1030.3  -7.7 999.0 999.0 99.0
1999 02 23 17 337  6.6  8.7   .56  2.78  3.61 999 1030.3  -6.6 999.0 999.0 99.0
1999 02 23 18 340  7.2 10.0   .53  2.78  3.80 999 1029.7  -5.6 999.0 999.0 99.0
1999 02 23 19 339  5.9  7.9   .54 12.50  3.69 999 1029.3  -5.0 999.0 999.0 99.0
1999 02 23 20 324  5.2  6.7   .51 12.50  4.06 999 1029.6  -4.2 999.0 999.0 99.0
1999 02 23 21 332  3.6  5.3   .45 12.50  5.09 999 1029.6  -3.6 999.0 999.0 99.0
1999 02 23 22 290  5.0  7.1   .53 11.11  6.91 999 1030.1  -3.5 999.0 999.0 99.0
1999 02 23 23 308  4.5  6.2   .49 12.50  7.97 999 1030.8  -3.7 999.0 999.0 99.0
1999 02 24 00 303  3.4  5.0   .56 14.29  8.98 999 1031.3  -3.8 999.0 999.0 99.0
1999 02 24 01 304  4.5  5.8   .66 14.29 10.26 999 1031.9  -3.8 999.0 999.0 99.0
1999 02 24 02 334  5.7  6.7   .62 12.50  9.79 999 1032.4  -4.3 999.0 999.0 99.0
1999 02 24 03 348  6.9  8.0   .76 12.50  7.78 999 1032.3  -4.9 999.0 999.0 99.0
1999 02 24 04 360  6.9  8.2   .87 14.29  5.26 999 1032.6  -5.3 999.0 999.0 99.0
1999 02 24 05   4  6.1  7.8   .83 10.00  5.19 999 1033.3  -5.9 999.0 999.0 99.0
1999 02 24 06   6  5.4  6.7   .84 14.29  5.52 999 1033.6  -6.3 999.0 999.0 99.0
1999 02 24 07   9  5.9  7.8   .73 12.50  5.09 999 1033.6  -6.2 999.0 999.0 99.0
1999 02 24 08  23  5.7  7.3   .73 12.50  4.97 999 1033.5  -6.3 999.0 999.0 99.0
1999 02 24 09  16  6.1  7.8   .70 12.50  4.73 999 1033.6  -6.6 999.0 999.0 99.0
1999 02 24 10  16  5.4  7.0   .64 12.50  4.41 999 1034.4  -6.6 999.0 999.0 99.0
1999 02 24 11  31  5.1  6.2   .67 12.50  4.64 999 1034.8  -6.8 999.0 999.0 99.0
1999 02 24 12  19  6.3  7.3   .74 12.50  5.32 999 1034.8  -6.9 999.0 999.0 99.0
1999 02 24 13  25  5.4  6.6   .81 12.50  5.29 999 1035.2  -6.9 999.0 999.0 99.0
1999 02 24 14  19  3.9  5.3   .75 11.11  5.15 999 1035.7  -6.8 999.0 999.0 99.0
1999 02 24 15  11  4.0  5.1   .76 12.50  6.23 999 1035.9  -6.5 999.0 999.0 99.0
1999 02 24 16   7  2.5  3.5   .82 12.50  7.55 999 1036.3  -5.7 999.0 999.0 99.0
1999 02 24 17  15  2.3  3.3   .74 12.50  7.49 999 1035.8  -5.2 999.0 999.0 99.0
1999 02 24 18  39  2.9  4.4   .68 12.50  7.95 999 1035.0  -4.7 999.0 999.0 99.0
1999 02 24 19  44  3.8  4.7   .68 12.50  8.07 999 1034.3  -3.9 999.0 999.0 99.0
1999 02 24 20  58  2.7  3.6   .57 12.50  7.52 999 1033.7  -3.5 999.0 999.0 99.0
1999 02 24 21  50  3.0  3.9   .57 12.50  8.15 999 1033.0  -3.2 999.0 999.0 99.0
1999 02 24 22  59  3.7  4.7   .52 12.50  7.53 999 1032.7  -3.0 999.0 999.0 99.0
1999 02 24 23  65  3.8  4.8   .54 12.50  7.99 999 1032.5  -3.0 999.0 999.0 99.0
1999 02 25 00  83  3.4  4.5   .52 11.11  7.98 999 1032.5  -2.6 999.0 999.0 99.0
1999 02 25 01  90  3.3  4.7   .57 11.11  8.64 999 1032.8  -2.1 999.0 999.0 99.0
1999 02 25 02  34  4.9  6.4   .53 11.11  8.52 999 1032.1  -1.8 999.0 999.0 99.0
1999 02 25 03  23  6.6  7.9   .52 11.11  8.15 999 1031.2  -1.7 999.0 999.0 99.0
1999 02 25 04  40  5.2  6.4   .58 11.11  6.09 999 1031.6  -1.7 999.0 999.0 99.0
1999 02 25 05  27  6.5  7.7   .64 11.11  4.67 999 1030.8  -1.7 999.0 999.0 99.0
1999 02 25 06  19  8.4 10.2   .79 11.11  4.37 999 1029.6  -1.9 999.0 999.0 99.0
1999 02 25 07  24  8.8 10.6   .91 11.11  3.79 999 1029.4  -2.0 999.0 999.0 99.0
1999 02 25 08  18  8.8 10.1   .91 11.11  3.89 999 1028.9  -2.1 999.0 999.0 99.0
1999 02 25 09  16  9.5 11.1  1.01  4.76  4.09 999 1027.7  -1.9 999.0 999.0 99.0
1999 02 25 10  23 10.5 12.1  1.25  5.26  4.15 999 1026.6  -1.6 999.0 999.0 99.0
1999 02 25 11  17 10.8 12.7  1.39  5.88  4.31 999 1025.9  -1.7 999.0 999.0 99.0
1999 02 25 12  15 11.1 12.9  1.71  5.88  4.84 999 1025.4  -1.6 999.0 999.0 99.0
1999 02 25 13   8 11.0 13.2  1.86  6.25  5.04 999 1025.3  -1.6 999.0 999.0 99.0
1999 02 25 14  15 11.0 13.9  1.81  6.67  4.99 999 1024.9  -1.2 999.0 999.0 99.0
1999 02 25 15   9 11.1 13.5  1.97  7.14  5.29 999 1024.1  -1.1 999.0 999.0 99.0
1999 02 25 16   4 12.0 14.3  2.10  7.69  5.55 999 1022.9  -1.1 999.0 999.0 99.0
1999 02 25 17   7 12.3 14.8  2.13  8.33  5.60 999 1020.6   -.8 999.0 999.0 99.0
1999 02 25 18   6 12.3 14.5  2.35  9.09  5.72 999 1019.2   -.2 999.0 999.0 99.0
1999 02 25 19  11 11.3 14.0  2.97  8.33  6.63 999 1018.1    .1 999.0 999.0 99.0
1999 02 25 20  11 11.4 14.2  2.91  9.09  6.70 999 1017.0    .6 999.0 999.0 99.0
1999 02 25 21  26 11.3 13.7  2.80  9.09  6.34 999 1016.6    .0 999.0 999.0 99.0
1999 02 25 22   7 13.3 15.7  3.13 10.00  6.66 999 1015.3  -1.5 999.0 999.0 99.0
1999 02 25 23   4 12.7 15.2  3.52 10.00  6.92 999 1014.4  -2.0 999.0 999.0 99.0
1999 02 26 00 351 13.4 15.5  3.46 10.00  7.32 999 1012.7  -1.9 999.0 999.0 99.0
1999 02 26 01 345 14.4 17.6  3.40 10.00  7.19 999 1010.9  -1.9 999.0 999.0 99.0
1999 02 26 02 347 15.0 19.1  3.67 11.11  7.42 999 1009.1  -1.7 999.0 999.0 99.0
1999 02 26 03 349 15.0 18.5  4.28 12.50  8.22 999 1008.1  -1.5 999.0 999.0 99.0
1999 02 26 04 348 13.0 16.7  4.66 12.50  9.05 999 1007.4  -1.1 999.0 999.0 99.0
1999 02 26 05 345 12.2 15.6  5.04 12.50  9.50 999 1006.5   -.6 999.0 999.0 99.0
1999 02 26 06 345 12.3 15.5  4.76 12.50  9.46 999 1005.8   -.1 999.0 999.0 99.0
1999 02 26 07 347 11.0 13.2  4.83 12.50  9.88 999 1005.5    .0 999.0 999.0 99.0
1999 02 26 08 336 10.8 15.8  5.14 12.50 10.04 999 1004.8    .0 999.0 999.0 99.0
1999 02 26 09 331  9.7 12.8  4.37 12.50  9.73 999 1004.6   -.5 999.0 999.0 99.0
1999 02 26 10 312  6.9 10.8  4.34 12.50 10.11 999 1004.7   -.5 999.0 999.0 99.0
1999 02 26 11 310  8.0 10.5  3.77 12.50  9.86 999 1004.6   -.5 999.0 999.0 99.0
1999 02 26 12 310  8.5 11.4  3.70 12.50  9.70 999 1004.8   -.6 999.0 999.0 99.0
1999 02 26 13 306  8.2 11.3  3.69 12.50  9.88 999 1005.2   -.5 999.0 999.0 99.0
1999 02 26 14 313  8.5 10.7  3.47 12.50 10.03 999 1005.4   -.6 999.0 999.0 99.0
1999 02 26 15 313  7.2  9.9  3.57 12.50 10.62 999 1005.5   -.3 999.0 999.0 99.0
1999 02 26 16 313  8.3 10.7  3.03 12.50 10.20 999 1005.3   -.3 999.0 999.0 99.0
1999 02 26 17 299  5.4  7.5  3.21 12.50 10.78 999 1005.2    .5 999.0 999.0 99.0
1999 02 26 18 321  8.9 11.5  2.99 12.50 10.91 999 1004.2   2.0 999.0 999.0 99.0
1999 02 26 19 325  9.2 11.7  2.67 14.29  9.99 999 1003.9   2.9 999.0 999.0 99.0
1999 02 26 20 325 10.9 14.0  2.05 12.50  8.53 999 1003.7   3.7 999.0 999.0 99.0
1999 02 26 21 323 10.5 13.5  2.23 14.29  8.18 999 1004.1   3.9 999.0 999.0 99.0
1999 02 26 22 319 10.9 13.4  2.21 14.29  7.94 999 1004.7   4.0 999.0 999.0 99.0
1999 02 26 23 311 11.0 13.6  1.92 12.50  7.18 999 1005.4   3.4 999.0 999.0 99.0
1999 02 27 00 313 11.6 14.5  1.78 12.50  6.33 999 1005.9   2.9 999.0 999.0 99.0
1999 02 27 01 311 10.5 14.7  1.81 12.50  7.22 999 1006.5   2.6 999.0 999.0 99.0
1999 02 27 02 315  9.8 12.8  1.37 12.50  6.31 999 1006.8   2.2 999.0 999.0 99.0
1999 02 27 03 316  8.8 10.5  1.58 12.50  7.39 999 1007.4   2.4 999.0 999.0 99.0
1999 02 27 04 315  6.0  7.9  1.84 12.50 10.14 999 1008.1   2.3 999.0 999.0 99.0
1999 02 27 05 301  6.0  7.5  1.60 12.50 10.20 999 1008.3   2.2 999.0 999.0 99.0
1999 02 27 06 307  6.2  8.5  1.55 12.50 10.36 999 1008.4   2.4 999.0 999.0 99.0
1999 02 27 07 297  5.8  7.3  1.49 12.50 10.01 999 1008.5   2.1 999.0 999.0 99.0
1999 02 27 08 280  6.8  8.5  1.27 12.50 10.10 999 1008.4   1.5 999.0 999.0 99.0
1999 02 27 09 285  5.7  7.7  1.20 14.29  9.53 999 1009.0   1.6 999.0 999.0 99.0
1999 02 27 10 293  6.7  8.2  1.15 12.50  8.69 999 1009.0   1.0 999.0 999.0 99.0
1999 02 27 11 275  8.4  9.9  1.00 12.50  6.71 999 1008.8   1.1 999.0 999.0 99.0
1999 02 27 12 277  7.9  9.3  1.00 12.50  6.45 999 1009.3    .8 999.0 999.0 99.0
1999 02 27 13 285  6.4  7.8   .79 12.50  7.24 999 1009.7    .9 999.0 999.0 99.0
1999 02 27 14 298  7.2  9.4   .92 12.50  5.29 999 1009.4   2.0 999.0 999.0 99.0
1999 02 27 15 314  9.7 11.7   .91 11.11  4.13 999 1009.5   2.8 999.0 999.0 99.0
1999 02 27 16 318  8.1 10.7   .92 11.11  4.47 999 1009.3   3.2 999.0 999.0 99.0
1999 02 27 17 317  7.1  8.4   .95 11.11  5.31 999 1009.0   3.8 999.0 999.0 99.0
1999 02 27 18 304  7.5  8.8   .90 11.11  6.14 999 1008.8   4.8 999.0 999.0 99.0
1999 02 27 19 296  8.7 10.7   .92 11.11  6.89 999 1008.4   5.9 999.0 999.0 99.0
1999 02 27 20 303  6.8  8.0   .96 12.50  7.80 999 1009.1   6.7 999.0 999.0 99.0
1999 02 27 21 294  8.1  9.6   .81 11.11  5.97 999 1009.4   6.6 999.0 999.0 99.0
1999 02 27 22 295  7.0  8.5   .79 12.50  6.55 999 1010.2   6.6 999.0 999.0 99.0
1999 02 27 23 293  6.2  7.3   .57 12.50  6.60 999 1010.9   6.2 999.0 999.0 99.0
1999 02 28 00 285  3.0  3.4   .49 12.50  7.09 999 1011.7   4.1 999.0 999.0 99.0
1999 02 28 01 314  4.0  4.6   .57 12.50  8.74 999 1012.1   4.1 999.0 999.0 99.0
1999 02 28 02 328  2.4  2.7   .48 12.50  6.73 999 1012.8   3.8 999.0 999.0 99.0
1999 02 28 03 347  2.8  3.1   .50 12.50  7.02 999 1013.1   2.9 999.0 999.0 99.0
1999 02 28 04   7  3.5  4.0   .51 11.11  7.66 999 1013.2   2.8 999.0 999.0 99.0
1999 02 28 05 296  2.3  3.1   .56 11.11  9.31 999 1014.1   2.2 999.0 999.0 99.0
1999 02 28 06 352  2.3  2.8   .41 11.11  8.16 999 1014.1   1.8 999.0 999.0 99.0
1999 02 28 07   6  1.8  2.1   .48 11.11  8.85 999 1014.2   1.8 999.0 999.0 99.0
1999 02 28 08 295  2.1  3.1   .47 11.11  9.01 999 1014.4   1.0 999.0 999.0 99.0
1999 02 28 09  33  3.4  3.9   .41 12.50  8.17 999 1013.6   1.2 999.0 999.0 99.0
1999 02 28 10  50  2.3  2.8   .49 11.11  8.78 999 1014.4   1.6 999.0 999.0 99.0
1999 02 28 11  39  2.1  2.4   .42 11.11  7.83 999 1014.7   1.4 999.0 999.0 99.0
1999 02 28 12  60  4.2  5.0   .36 11.11  7.34 999 1014.1   1.6 999.0 999.0 99.0
1999 02 28 13  81  3.1  3.7   .38 12.50  7.25 999 1013.6   2.5 999.0 999.0 99.0
1999 02 28 14 112  3.9  4.4   .34 11.11  6.25 999 1013.2   3.2 999.0 999.0 99.0
1999 02 28 15 116  3.9  4.5   .45 11.11  4.01 999 1012.7   3.4 999.0 999.0 99.0
1999 02 28 16 125  5.2  6.3   .53  3.03  3.83 999 1012.2   3.5 999.0 999.0 99.0
1999 02 28 17 126  4.6  5.2   .61  3.45  3.85 999 1011.8   3.5 999.0 999.0 99.0
1999 02 28 18 127  4.7  5.5   .72  3.85  3.99 999 1010.9   3.5 999.0 999.0 99.0
1999 02 28 19 127  4.4  4.8   .79  4.17  4.16 999 1009.7   3.5 999.0 999.0 99.0
1999 02 28 20 130  3.5  4.0   .85  4.55  4.27 999 1009.4   3.5 999.0 999.0 99.0
1999 02 28 21 122  3.6  3.9   .83  4.55  4.29 999 1009.3   3.5 999.0 999.0 99.0
1999 02 28 22 108  5.6  6.4   .85  4.35  4.25 999 1007.9   3.6 999.0 999.0 99.0
1999 02 28 23 115  5.8  6.8   .87  4.76  4.29 999 1007.5   3.5 999.0 999.0 99.0
1999 03 01 00  98  7.9  9.7   .97  4.35  4.29 999 1005.7   3.4 999.0 999.0 99.0
1999 03 01 01  87  9.4 11.4  1.13  5.00  4.20 999 1003.3   3.3 999.0 999.0 99.0
1999 03 01 02  90  9.8 12.4  1.58  5.26  4.59 999 1001.2   3.8 999.0 999.0 99.0
1999 03 01 03 106 12.6 14.9  2.19  5.88  4.98 999  998.0   4.3 999.0 999.0 99.0
1999 03 01 04 123 14.2 19.2  3.03  7.14  5.77 999  995.6   5.1 999.0 999.0 99.0
1999 03 01 05 132 13.6 15.9  3.54  7.14  6.04 999  994.5   5.7 999.0 999.0 99.0
1999 03 01 06 138 11.8 14.9  3.63  8.33  6.37 999  993.6   6.0 999.0 999.0 99.0
1999 03 01 07 138 14.4 18.4  4.11  9.09  6.69 999  991.4   6.6 999.0 999.0 99.0
1999 03 01 08 136 13.3 17.1  4.36  9.09  6.91 999  990.6   6.5 999.0 999.0 99.0
1999 03 01 09 129 14.0 17.7  4.41  9.09  7.00 999  988.6   6.7 999.0 999.0 99.0
1999 03 01 10 137 13.3 15.5  4.43 10.00  7.19 999  988.4   7.0 999.0 999.0 99.0
1999 03 01 11 136 11.4 14.2  4.39 10.00  7.20 999  987.9   6.9 999.0 999.0 99.0
1999 03 01 12 138 11.2 13.9  3.70  9.09  6.89 999  987.2   6.5 999.0 999.0 99.0
1999 03 01 13 139 10.1 12.4  4.02  9.09  6.87 999  987.3   6.2 999.0 999.0 99.0
1999 03 01 14 135  8.8 10.4  3.57 10.00  7.01 999  986.7   6.0 999.0 999.0 99.0
1999 03 01 15 154  8.3 10.8  3.64  9.09  6.94 999  986.4   5.5 999.0 999.0 99.0
1999 03 01 16 168  8.2 11.2  3.81  9.09  7.12 999  986.3   4.0 999.0 999.0 99.0
1999 03 01 17 162  7.9  9.9  3.40 10.00  6.86 999  986.4   3.9 999.0 999.0 99.0
1999 03 01 18 170  8.6 10.2  3.51  9.09  7.02 999  985.8   4.0 999.0 999.0 99.0
1999 03 01 19 176  7.9  9.4  3.17  9.09  6.83 999  986.2   4.1 999.0 999.0 99.0
1999 03 01 20 175  7.0  8.5  3.01 10.00  6.72 999  986.9   4.0 999.0 999.0 99.0
1999 03 01 21 186  6.4  7.6  3.34 10.00  7.36 999  987.5   4.5 999.0 999.0 99.0
1999 03 01 22 194  7.9  9.6  2.80 10.00  7.12 999  988.2   4.5 999.0 999.0 99.0
1999 03 01 23 210  6.3  7.5  2.77  9.09  7.07 999  989.2   4.4 999.0 999.0 99.0
1999 03 02 00 201  6.3  7.3  2.77 10.00  7.26 999  989.9   4.3 999.0 999.0 99.0
1999 03 02 01 188  5.2  6.0  2.70 10.00  7.30 999  990.7   3.7 999.0 999.0 99.0
1999 03 02 02 191  6.9  8.0  2.51 10.00  7.32 999  991.0   4.0 999.0 999.0 99.0
1999 03 02 03 201  7.5 11.0  2.53 11.11  7.23 999  991.4   4.7 999.0 999.0 99.0
1999 03 02 04 187  7.2  8.4  2.37 10.00  6.85 999  991.9   3.8 999.0 999.0 99.0
1999 03 02 05 186  7.1  8.4  2.55 11.11  7.18 999  992.2   3.6 999.0 999.0 99.0
1999 03 02 06 187  8.3  9.9  2.64 11.11  7.44 999  992.8   3.6 999.0 999.0 99.0
1999 03 02 07 199  7.8  8.7  2.91 11.11  7.67 999  993.2   3.3 999.0 999.0 99.0
1999 03 02 08 204  8.4 10.2  2.69 11.11  7.37 999  993.4   3.3 999.0 999.0 99.0
1999 03 02 09 200  9.1 11.1  2.87 11.11  7.37 999  993.6   3.0 999.0 999.0 99.0
1999 03 02 10 200  9.8 11.4  2.71 11.11  6.81 999  994.2   2.9 999.0 999.0 99.0
1999 03 02 11 202  8.7 10.5  2.56 11.11  6.86 999  995.1   2.7 999.0 999.0 99.0
1999 03 02 12 214  8.6 10.3  2.29 11.11  6.30 999  996.1   2.8 999.0 999.0 99.0
1999 03 02 13 213  8.1 10.0  2.26 11.11  6.45 999  997.1   3.0 999.0 999.0 99.0
1999 03 02 14 217  7.4  9.2  2.14 10.00  6.42 999  998.0   2.9 999.0 999.0 99.0
1999 03 02 15 226  6.5  8.5  2.05  9.09  6.38 999  998.4   3.0 999.0 999.0 99.0
1999 03 02 16 241  6.6  7.8  1.97 11.11  6.35 999  998.8   3.3 999.0 999.0 99.0
1999 03 02 17 241  5.5  6.9  1.99 11.11  6.88 999  999.5   3.6 999.0 999.0 99.0
1999 03 02 18 241  5.7  7.3  2.24 11.11  7.58 999 1000.0   4.0 999.0 999.0 99.0
1999 03 02 19 253  5.5  6.7  1.89 11.11  7.20 999 1000.6   4.3 999.0 999.0 99.0
1999 03 02 20 253  5.4  6.8  2.03 11.11  7.24 999 1001.7   4.5 999.0 999.0 99.0
1999 03 02 21 249  5.1  7.1  2.13 10.00  7.82 999 1002.7   4.3 999.0 999.0 99.0
1999 03 02 22 261  6.9  9.1  2.04 11.11  7.44 999 1004.0   4.5 999.0 999.0 99.0
1999 03 02 23 257  6.1  7.3  2.08 10.00  7.29 999 1005.8   3.9 999.0 999.0 99.0
1999 03 03 00 261  5.8  7.4  1.86 10.00  6.93 999 1007.1   3.5 999.0 999.0 99.0
1999 03 03 01 253  7.3  9.5  1.88 10.00  6.92 999 1008.2   3.2 999.0 999.0 99.0
1999 03 03 02 268  7.0  8.4  1.67 11.11  6.93 999 1009.1   2.6 999.0 999.0 99.0
1999 03 03 03 258  6.9  8.6  1.34 11.11  5.98 999 1010.1   2.4 999.0 999.0 99.0
1999 03 03 04 268  6.2  7.4  1.27 11.11  6.27 999 1011.0   1.7 999.0 999.0 99.0
1999 03 03 05 263  6.7  8.4  1.20 11.11  6.35 999 1012.1   1.6 999.0 999.0 99.0
1999 03 03 06 266  6.1  7.3  1.05 11.11  6.27 999 1013.2   1.4 999.0 999.0 99.0
1999 03 03 07 283  3.8  4.6  1.12 11.11  6.82 999 1013.7    .9 999.0 999.0 99.0
1999 03 03 08 272  2.2  3.1  1.18 11.11  7.32 999 1014.7    .7 999.0 999.0 99.0
1999 03 03 09 256  3.0  3.9  1.33 10.00  8.04 999 1015.5    .8 999.0 999.0 99.0
1999 03 03 10 254  2.9  3.8  1.38 10.00  8.32 999 1016.2    .6 999.0 999.0 99.0
1999 03 03 11 263  2.1  3.0  1.30 10.00  7.97 999 1016.4    .4 999.0 999.0 99.0
1999 03 03 12 248  1.8  2.4  1.42 10.00  8.34 999 1017.4    .5 999.0 999.0 99.0
1999 03 03 13 169  1.1  1.6  1.35  9.09  8.11 999 1017.4    .7 999.0 999.0 99.0
1999 03 03 14 206  1.5  2.3  1.28 11.11  8.19 999 1017.7    .9 999.0 999.0 99.0
1999 03 03 15 166  1.7  2.3  1.02  9.09  7.45 999 1017.6    .9 999.0 999.0 99.0
1999 03 03 16 159  2.2  3.0   .94  9.09  7.34 999 1017.6   1.2 999.0 999.0 99.0
1999 03 03 17 170  3.6  4.1   .90 11.11  7.64 999 1017.6   1.3 999.0 999.0 99.0
1999 03 03 18 158  2.8  3.4   .85 10.00  7.49 999 1017.1   1.8 999.0 999.0 99.0
1999 03 03 19 137  3.1  3.9   .81 10.00  7.49 999 1016.6   2.1 999.0 999.0 99.0
1999 03 03 20 141  4.8  5.6   .90 10.00  7.67 999 1016.2   3.0 999.0 999.0 99.0
1999 03 03 21 132  3.8  4.6   .86 10.00  7.40 999 1016.3   3.3 999.0 999.0 99.0
1999 03 03 22 120  5.6  6.6  1.05  9.09  6.69 999 1015.5   3.4 999.0 999.0 99.0
1999 03 03 23 118  7.2  8.3   .98  9.09  5.60 999 1014.7   3.6 999.0 999.0 99.0
1999 03 04 00 110  6.8  8.0  1.24  9.09  5.44 999 1013.8   3.6 999.0 999.0 99.0
1999 03 04 01 115  7.8  8.8  1.35  9.09  4.97 999 1012.4   3.8 999.0 999.0 99.0
1999 03 04 02 119  9.4 11.6  1.38  9.09  4.73 999 1011.0   4.5 999.0 999.0 99.0
1999 03 04 03 114 10.7 12.7  1.60  5.00  4.83 999 1008.8   4.8 999.0 999.0 99.0
1999 03 04 04 117 10.7 12.8  1.88  5.00  4.83 999 1006.8   5.1 999.0 999.0 99.0
1999 03 04 05 128 11.8 15.7  2.22  6.25  5.06 999 1005.1   5.9 999.0 999.0 99.0
1999 03 04 06 135 11.8 13.8  2.47  6.67  5.38 999 1004.2   6.5 999.0 999.0 99.0
1999 03 04 07 130 10.3 12.2  2.79  7.14  5.65 999 1003.2   6.3 999.0 999.0 99.0
1999 03 04 08 134 10.8 13.1  2.89  7.69  5.84 999 1001.7   6.6 999.0 999.0 99.0
1999 03 04 09 128 11.6 13.7  2.78  7.69  5.71 999  999.8   6.7 999.0 999.0 99.0
1999 03 04 10 133 11.8 14.0  2.76  7.69  5.87 999  998.6   7.0 999.0 999.0 99.0
1999 03 04 11 133 14.0 17.6  3.47  8.33  6.17 999  996.4   7.5 999.0 999.0 99.0
1999 03 04 12 141 14.3 18.0  3.73  8.33  6.34 999  995.4   7.7 999.0 999.0 99.0
1999 03 04 13 141 11.8 13.8  3.72  8.33  6.40 999  994.7   6.8 999.0 999.0 99.0
1999 03 04 14 155 11.5 14.4  3.80  8.33  6.73 999  994.8   6.6 999.0 999.0 99.0
