#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 01 10 08 50 345  8.7 10.4  0.51 11.43  3.42  10 1018.7  -9.3   4.1 999.0 99.0 99.00
2010 01 10 09 50 336  8.7 11.4  0.62  3.45  3.54  14 1018.7  -9.4   4.1 999.0 99.0 99.00
2010 01 10 10 50 317  5.8  7.2  0.51 11.43  3.57 159 1019.5 -10.2   4.2 999.0 99.0 99.00
2010 01 10 11 50 316  4.4  6.1  0.42 10.81  3.54 136 1020.1 -10.2   4.2 999.0 99.0 99.00
2010 01 10 12 50 312  5.4  6.6  0.48 10.81  3.64 134 1020.3 -10.2   4.2 999.0 99.0 99.00
2010 01 10 13 50 327  5.7  8.1  0.48 10.81  3.36 143 1020.8  -8.6   4.2 999.0 99.0 99.00
2010 01 10 14 50 342  6.2  8.4  0.47 10.00  3.70 140 1020.8  -8.1   4.2 999.0 99.0 99.00
2010 01 10 15 50 324  5.5  7.7  0.43 10.81  3.68 330 1020.5  -8.0   4.1 999.0 99.0 99.00
2010 01 10 16 50 306  4.6  6.4  0.37 12.12  4.22 105 1019.7  -7.2   4.0 999.0 99.0 99.00
2010 01 10 17 50 300  4.9  6.4  0.39 12.12  5.41  84 1018.8  -6.2   3.7 999.0 99.0 99.00
2010 01 10 18 50 269  4.0  5.4  0.36 11.43  6.01 103 1018.3  -4.8   3.6 999.0 99.0 99.00
2010 01 10 19 50 295  4.7  6.0  0.36 10.81  7.04  88 1018.0  -3.8   3.5 999.0 99.0 99.00
2010 01 10 20 50 290  5.0  6.4  0.32 11.43  6.09  97 1017.8  -3.5   3.5 999.0 99.0 99.00
2010 01 10 21 50 292  3.3  4.7  0.29 10.81  6.95 116 1017.9  -3.8   3.5 999.0 99.0 99.00
2010 01 10 22 50 327  5.3  6.6  0.33 12.12  3.79 355 1017.9  -4.5   3.6 999.0 99.0 99.00
2010 01 10 23 50 340  5.3  6.7  0.33 11.43  3.57 332 1018.0  -5.0   3.8 999.0 99.0 99.00
2010 01 11 00 50 300  5.1  6.3  0.27 10.81  3.79  90 1018.0  -5.0   3.9 999.0 99.0 99.00
2010 01 11 01 50 281  4.5  6.9  0.28 10.00  3.86 329 1017.9  -5.6   3.8 999.0 99.0 99.00
2010 01 11 02 50 280  5.8  6.9  0.32 10.81  3.72 111 1017.5  -5.5   3.8 999.0 99.0 99.00
2010 01 11 03 50 282  6.2  7.9  0.33  9.09  3.66 158 1017.4  -5.6   3.7 999.0 99.0 99.00
2010 01 11 04 50 297  5.9  7.5  0.36  9.09  4.05 150 1017.0  -6.0   3.4 999.0 99.0 99.00
2010 01 11 05 50 291  4.9  6.0  0.34 10.81  4.97 107 1016.7  -5.9   3.3 999.0 99.0 99.00
2010 01 11 06 50 293  4.1  5.1  0.34 10.00  4.46 100 1016.7  -5.6   3.3 999.0 99.0 99.00
2010 01 11 07 50 287  4.4  5.4  0.34 10.00  4.50 135 1016.5  -5.7   3.2 999.0 99.0 99.00
2010 01 11 08 50 261  3.6  4.6  0.35 10.00  4.66 103 1016.1  -5.2   3.1 999.0 99.0 99.00
2010 01 11 09 50 278  5.5  6.5  0.33  9.09  3.65 109 1015.9  -4.8   3.0 999.0 99.0 99.00
2010 01 11 10 50 276  5.3  6.1  0.33 10.00  3.50 269 1015.6  -5.1   3.0 999.0 99.0 99.00
2010 01 11 11 50 276  5.6  6.5  0.37  9.09  3.33 115 1015.5  -4.5   3.0 999.0 99.0 99.00
2010 01 11 12 50 276  6.0  7.0  0.39  3.45  3.37 209 1015.6  -4.2   3.0 999.0 99.0 99.00
2010 01 11 13 50 274  4.5  5.4  0.41  3.57  3.38 211 1015.5  -3.9   3.1 999.0 99.0 99.00
2010 01 11 14 50 300  2.7  3.6  0.38  3.70  3.53 204 1015.7  -3.8   3.3 999.0 99.0 99.00
2010 01 11 15 50 249  2.4  3.2  0.37  3.70  3.78 208 1015.4  -3.2   3.4 999.0 99.0 99.00
2010 01 11 16 50 234  1.7  2.4  0.33 10.81  4.03 126 1014.7  -1.9   3.3 999.0 99.0 99.00
2010 01 11 17 50 244  2.9  4.1  0.40  4.17  4.05 210 1013.9  -1.4   3.2 999.0 99.0 99.00
2010 01 11 18 50 228  1.3  1.8  0.38  3.45  4.01 214 1013.5  -0.8   3.3 999.0 99.0 99.00
2010 01 11 19 50 223  1.7  2.3  0.35  9.09  4.19 123 1013.5  -0.4   3.3 999.0 99.0 99.00
2010 01 11 20 50 275  3.4  5.1  0.37 10.00  4.06  85 1013.6   0.2   3.3 999.0 99.0 99.00
2010 01 11 21 50 280  2.8  3.9  0.37  4.00  3.81 191 1013.3   0.5   3.3 999.0 99.0 99.00
2010 01 11 22 50 277  5.6  6.8  0.35  4.00  3.78 196 1013.3   0.6   3.3 999.0 99.0 99.00
2010 01 11 23 50 281  6.8  8.0  0.36  3.70  3.21 200 1013.5   0.4   3.4 999.0 99.0 99.00
2010 01 12 00 50 294  4.3  5.4  0.29  3.70  3.40 195 1013.9  -0.1   3.5 999.0 99.0 99.00
2010 01 12 01 50 274  5.5  6.3  0.25 99.00  3.14 999 1013.7  -0.3   3.4 999.0 99.0 99.00
2010 01 12 02 50 286  4.8  5.9  0.24 99.00  3.25 999 1013.5  -0.5   3.5 999.0 99.0 99.00
2010 01 12 03 50 296  4.0  4.7  0.22 99.00  3.34 999 1013.8  -0.9   3.4 999.0 99.0 99.00
2010 01 12 04 50 304  4.4  4.9  0.26  3.45  3.56 202 1013.8  -1.4   3.4 999.0 99.0 99.00
2010 01 12 05 50 342  5.0  6.8  0.28  3.70  3.42 190 1013.4  -0.8   3.7 999.0 99.0 99.00
2010 01 12 06 50 348  5.5  6.6  0.27  3.85  3.52 190 1013.5  -1.0   3.8 999.0 99.0 99.00
2010 01 12 07 50 336  5.2  6.5  0.28  3.70  3.18 182 1013.5  -1.2   3.8 999.0 99.0 99.00
2010 01 12 08 50 317  3.3  4.8  0.24 99.00  3.37 999 1013.5  -1.6   3.8 999.0 99.0 99.00
2010 01 12 09 50 293  3.4  4.4  0.26  3.33  3.35 196 1013.1  -1.8   3.7 999.0 99.0 99.00
2010 01 12 10 50 318  3.7  4.7  0.25 99.00  3.37 999 1013.1  -1.7   3.6 999.0 99.0 99.00
2010 01 12 11 50 319  3.8  4.6  0.24 99.00  3.37 999 1013.1  -1.6   3.4 999.0 99.0 99.00
2010 01 12 12 50 332  5.0  6.8  0.22 99.00  3.30 999 1012.8  -1.8   3.4 999.0 99.0 99.00
2010 01 12 13 50 355  7.2  8.9  0.27  2.60  2.80  17 1013.1  -2.2   3.5 999.0 99.0 99.00
2010 01 12 14 50 345  6.3  7.8  0.36  3.03  2.80  29 1013.3  -2.8   3.6 999.0 99.0 99.00
2010 01 12 15 50 340  6.5  8.2  0.42  2.94  2.91   4 1013.1  -4.0   3.7 999.0 99.0 99.00
2010 01 12 16 50 350  5.3  6.9  0.31  2.94  2.89  19 1012.1  -3.4   3.8 999.0 99.0 99.00
2010 01 12 17 50 347  5.7  7.3  0.28  2.60  2.90  14 1010.9  -2.9   3.8 999.0 99.0 99.00
2010 01 12 18 50 329  3.6  4.9  0.25 99.00  2.77 999 1010.2  -2.4   3.9 999.0 99.0 99.00
2010 01 12 19 50 351  9.1 11.3  0.34  2.74  2.73  14 1010.0  -3.0   4.1 999.0 99.0 99.00
2010 01 12 20 50 348 10.9 12.8  0.57  3.23  3.09   8 1010.2  -3.6   4.4 999.0 99.0 99.00
2010 01 12 21 50 336 10.5 12.7  0.67  3.57  3.25 360 1011.3  -4.7   4.5 999.0 99.0 99.00
2010 01 12 22 50 345 10.4 12.6  0.67  3.33  3.26   7 1012.2  -5.8   4.5 999.0 99.0 99.00
2010 01 12 23 50 329 10.3 12.7  0.67  3.57  3.31 360 1012.8  -6.7   4.2 999.0 99.0 99.00
2010 01 13 00 50 340 11.8 14.1  0.79  3.85  3.36   8 1013.2  -7.5   4.1 999.0 99.0 99.00
2010 01 13 01 50 330 10.3 13.7  0.74  3.85  3.33   4 1013.6  -8.2   4.0 999.0 99.0 99.00
2010 01 13 02 50 328 10.3 12.7  0.59  3.45  3.09   5 1014.2  -8.4   4.0 999.0 99.0 99.00
2010 01 13 03 50 322  8.4 10.3  0.54  3.23  3.10  10 1014.9  -8.3   4.1 999.0 99.0 99.00
2010 01 13 04 50 300  5.9  7.7  0.37  2.94  2.87   6 1015.3  -8.9   4.0 999.0 99.0 99.00
2010 01 13 05 50 313  4.0  5.6  0.26  2.74  2.80   1 1015.2  -9.0   3.8 999.0 99.0 99.00
2010 01 13 06 50 303  4.9  6.9  0.24 99.00  2.76 999 1015.4  -9.1   3.7 999.0 99.0 99.00
2010 01 13 07 50 290  5.1  6.7  0.24 99.00  2.74 999 1015.4  -9.0   3.6 999.0 99.0 99.00
2010 01 13 08 50 288  5.6  6.7  0.23 99.00  2.87 999 1015.4  -8.9   3.5 999.0 99.0 99.00
2010 01 13 09 50 295  6.2  7.7  0.23 99.00  3.00 999 1015.5  -9.3   3.5 999.0 99.0 99.00
2010 01 13 10 50 315  5.5  6.8  0.24 99.00  2.94 999 1015.9  -9.0   3.5 999.0 99.0 99.00
2010 01 13 11 50 328  6.3  7.8  0.23 99.00  2.94 999 1016.2  -8.6   3.5 999.0 99.0 99.00
2010 01 13 12 50 309  5.6  7.5  0.21 99.00  2.83 999 1016.5  -8.7   3.5 999.0 99.0 99.00
2010 01 13 13 50 289  4.6  6.1  0.23 99.00  2.80 999 1017.4  -8.5   3.4 999.0 99.0 99.00
2010 01 13 14 50 305  4.2  5.3  0.23 99.00  2.86 999 1017.8  -8.0   3.3 999.0 99.0 99.00
2010 01 13 15 50 322  6.0  7.6  0.20 99.00  2.92 999 1017.1  -6.3   3.4 999.0 99.0 99.00
2010 01 13 16 50 310  4.6  6.0  0.19 99.00  2.87 999 1016.6  -4.5   3.4 999.0 99.0 99.00
2010 01 13 17 50 312  7.3  8.9  0.19 99.00  2.86 999 1015.8  -3.0   3.5 999.0 99.0 99.00
2010 01 13 18 50 309  7.0  9.1  0.29  2.35  2.52 329 1015.9  -2.0   3.6 999.0 99.0 99.00
2010 01 13 19 50 314  6.7  8.4  0.28  2.35  2.59 335 1016.1  -1.5   3.6 999.0 99.0 99.00
2010 01 13 20 50 306  7.5  9.5  0.25 99.00  2.70 999 1016.5  -1.7   3.8 999.0 99.0 99.00
2010 01 13 21 50 306  6.8  8.1  0.23 99.00  2.68 999 1016.7  -2.4   3.9 999.0 99.0 99.00
2010 01 13 22 50 318  5.2  6.9  0.27  2.47  2.66 306 1017.6  -2.9   4.1 999.0 99.0 99.00
2010 01 13 23 50 328  7.2  8.9  0.28  2.74  2.70 350 1017.8  -3.2   4.1 999.0 99.0 99.00
2010 01 14 00 50 329  5.5  7.4  0.34  3.13  2.82   6 1018.2  -3.5   4.1 999.0 99.0 99.00
2010 01 14 01 50 335  7.0  9.1  0.35  3.03  2.86  15 1018.4  -3.8   4.1 999.0 99.0 99.00
2010 01 14 02 50 341  7.4  8.6  0.33  2.86  2.85   5 1018.7  -4.1   4.0 999.0 99.0 99.00
2010 01 14 03 50 360  6.0  7.5  0.33  2.74  2.83   4 1019.5  -4.0   3.8 999.0 99.0 99.00
2010 01 14 04 50   1  6.6  7.8  0.36  2.74  2.77  21 1019.9  -4.1   3.9 999.0 99.0 99.00
2010 01 14 05 50 360  5.5  6.6  0.27  2.94  2.74  39 1020.5  -3.9   3.9 999.0 99.0 99.00
2010 01 14 06 50  21  5.7  7.2  0.25  2.35  2.81  13 1021.4  -4.1   3.9 999.0 99.0 99.00
2010 01 14 07 50  23  4.4  5.4  0.26  2.47  3.05  34 1022.1  -4.4   3.6 999.0 99.0 99.00
2010 01 14 08 50  13  4.3  5.3  0.29  2.94  3.08  62 1022.4  -4.9   3.6 999.0 99.0 99.00
2010 01 14 09 50  17  4.1  5.1  0.29  3.13  3.14  66 1022.7  -4.9   3.6 999.0 99.0 99.00
2010 01 14 10 50  19  3.2  4.8  0.29  3.13  3.33  67 1023.3  -4.7   3.6 999.0 99.0 99.00
2010 01 14 11 50  31  4.0  5.3  0.33  4.17  3.35  83 1024.0  -4.6   3.6 999.0 99.0 99.00
2010 01 14 12 50  27  3.8  5.0  0.40  3.85  3.29  67 1024.3  -4.5   3.6 999.0 99.0 99.00
2010 01 14 13 50  30  3.3  4.4  0.34  3.13  3.39  64 1024.9  -4.5   3.6 999.0 99.0 99.00
2010 01 14 14 50  46  2.5  3.8  0.33  3.45  3.47  66 1025.2  -3.9   3.6 999.0 99.0 99.00
2010 01 14 15 50  48  1.4  2.5  0.32  3.45  3.54  75 1025.2  -3.4   3.7 999.0 99.0 99.00
2010 01 14 17 50 126  1.1  1.8  0.35  5.26  3.72 102 1024.0  -2.4   4.0 999.0 99.0 99.00
2010 01 14 18 50 130  1.5  3.0  0.37  5.26  4.05 104 1023.9  -1.7   4.2 999.0 99.0 99.00
2010 01 14 20 50 189  4.6  7.0  0.39  5.26  4.08  92 1023.0   0.2   4.4 999.0 99.0 99.00
2010 01 14 21 50 198  6.5  7.6  0.41  5.26  3.45  90 1022.5   0.4   4.4 999.0 99.0 99.00
2010 01 14 22 50 212  7.5  9.2  0.49  2.86  3.26 208 1022.1   1.0   4.4 999.0 99.0 99.00
2010 01 14 23 50 204  7.9  9.3  0.56  3.23  3.20 211 1021.7   1.5   4.4 999.0 99.0 99.00
2010 01 15 00 50 211  8.7 10.5  0.61  3.57  3.25 208 1021.1   2.0   4.4 999.0 99.0 99.00
2010 01 15 01 50 206  9.9 12.2  0.85  3.85  3.46 205 1020.1   2.4   4.5 999.0 99.0 99.00
2010 01 15 02 50 210 11.3 13.3  1.07  4.55  3.77 200 1019.3   2.4   4.6 999.0 99.0 99.00
2010 01 15 03 50 211 11.4 13.5  1.44  5.00  4.22 202 1018.1   2.4   4.6 999.0 99.0 99.00
2010 01 15 04 50 218 13.0 15.7  1.67  5.26  4.45 200 1017.2   1.9   4.5 999.0 99.0 99.00
2010 01 15 05 50 222 12.8 15.1  1.82  5.56  4.68 201 1016.3   1.7   4.5 999.0 99.0 99.00
2010 01 15 06 50 238 10.7 12.4  2.02  6.25  5.04 187 1016.5   1.3   4.5 999.0 99.0 99.00
2010 01 15 07 50 240 10.1 12.2  1.61  6.25  4.79 193 1016.5   1.2   4.5 999.0 99.0 99.00
2010 01 15 08 50 238  9.7 11.4  1.51  6.25  4.79 183 1015.5   1.2   4.5 999.0 99.0 99.00
2010 01 15 09 50 236  7.7  8.9  1.24  6.25  4.64 183 1014.9   1.1   4.5 999.0 99.0 99.00
2010 01 15 10 50 240  8.4 10.2  1.31  5.88  4.73 182 1014.6   1.1   4.5 999.0 99.0 99.00
2010 01 15 11 50 232  7.5  8.7  1.19  6.25  4.54 182 1014.3   0.7   4.5 999.0 99.0 99.00
2010 01 15 12 50 234  8.0  9.4  1.11  5.88  4.56 178 1014.0   1.4   4.4 999.0 99.0 99.00
2010 01 15 13 50 241  8.7 10.2  1.03  6.67  4.33 162 1013.7   2.3   4.4 999.0 99.0 99.00
2010 01 15 14 50 260  8.0 10.2  1.01  5.26  4.34 177 1013.9   2.8   4.4 999.0 99.0 99.00
2010 01 15 15 50 271  7.5  9.1  1.03  5.88  4.21 169 1013.3   4.4   4.5 999.0 99.0 99.00
2010 01 15 18 50 288  2.7  6.0  0.89  5.56  4.62 165 1012.5   5.8   5.1 999.0 99.0 99.00
2010 01 15 19 50 265  5.9  6.8  0.82  5.26  4.40 178 1012.7   5.5   5.1 999.0 99.0 99.00
2010 01 15 20 50 262  5.6  6.4  0.75  5.26  4.42 170 1013.4   5.4   5.0 999.0 99.0 99.00
2010 01 15 21 50 265  5.3  6.1  0.67  5.56  4.31 176 1014.5   5.3   5.0 999.0 99.0 99.00
2010 01 15 22 50 274  3.4  3.9  0.62  5.26  4.21 175 1015.1   4.8   4.9 999.0 99.0 99.00
2010 01 15 23 50 259  4.9  5.7  0.55  5.56  4.30 156 1015.5   4.5   4.9 999.0 99.0 99.00
2010 01 16 00 50 263  2.8  3.7  0.52  5.00  4.36 169 1015.6   4.3   5.0 999.0 99.0 99.00
2010 01 16 01 50 273  4.9  6.1  0.49  5.00  4.21 159 1016.2   3.9   4.9 999.0 99.0 99.00
2010 01 16 02 50 276  4.4  5.5  0.44  4.55  4.25 163 1016.7   3.4   4.9 999.0 99.0 99.00
2010 01 16 03 50 279  4.6  5.3  0.43  4.35  4.03 179 1017.0   2.9   4.8 999.0 99.0 99.00
2010 01 16 04 50 282  4.6  5.5  0.40  4.17  3.88 180 1017.2   2.8   4.7 999.0 99.0 99.00
2010 01 16 05 50 272  4.3  4.9  0.38  5.56  4.08 152 1017.0   2.4   4.8 999.0 99.0 99.00
2010 01 16 06 50 272  4.1  5.3  0.35 10.00  4.12 101 1017.4   2.0   4.7 999.0 99.0 99.00
2010 01 16 07 50 271  5.0  6.0  0.38 10.00  4.07 261 1016.7   2.2   4.7 999.0 99.0 99.00
2010 01 16 08 50 266  4.7  5.6  0.36  6.25  3.93 137 1016.5   2.1   4.6 999.0 99.0 99.00
2010 01 16 09 50 252  6.1  7.0  0.35  9.09  3.83 288 1016.7   2.8   4.5 999.0 99.0 99.00
2010 01 16 10 50 237  5.9  6.7  0.33 10.00  3.50 116 1016.2   2.9   4.4 999.0 99.0 99.00
2010 01 16 11 50 231  7.0  8.2  0.41  2.94  3.13 211 1016.1   2.9   4.3 999.0 99.0 99.00
2010 01 16 12 50 234  6.6  7.6  0.50  3.33  3.27 211 1016.0   2.3   4.2 999.0 99.0 99.00
2010 01 16 13 50 233  7.9  9.1  0.59  3.57  3.43 207 1015.3   2.4   4.1 999.0 99.0 99.00
2010 01 16 14 50 252  6.4  7.2  0.67  4.00  3.52 205 1015.5   2.5   4.5 999.0 99.0 99.00
2010 01 16 15 50 276  3.2  4.0  0.68  4.76  3.93 188 1015.2   3.5   4.4 999.0 99.0 99.00
2010 01 16 16 50 288  1.0  1.3  0.65  4.55  4.10 199 1014.5   4.3   4.4 999.0 99.0 99.00
2010 01 16 17 50 265  2.7  3.6  0.69  4.55  4.05 190 1013.5   5.5   4.6 999.0 99.0 99.00
2010 01 16 18 50 282  3.7  4.3  0.65  4.35  4.17 191 1013.1   6.6   4.7 999.0 99.0 99.00
2010 01 16 20 50 116  1.5  2.0  0.50  4.17  4.19 195 1014.4   5.2   4.7 999.0 99.0 99.00
2010 01 16 21 50 170  1.0  1.5  0.48  4.55  4.06 197 1015.5   4.6   4.6 999.0 99.0 99.00
2010 01 16 22 50  73  1.6  2.7  0.49  4.55  4.27 191 1016.4   4.8   4.4 999.0 99.0 99.00
2010 01 16 23 50 352  1.8  2.2  0.47  4.76  4.20 178 1017.2   4.4   4.3 999.0 99.0 99.00
2010 01 17 00 50 335  4.2  5.1  0.43  4.55  4.20 181 1017.9   4.2   4.2 999.0 99.0 99.00
2010 01 17 01 50 349  5.1  5.9  0.40  4.55  4.38 185 1017.7   3.7   4.2 999.0 99.0 99.00
2010 01 17 02 50 331  3.7  4.4  0.39  4.55  4.51 180 1018.5   3.2   4.3 999.0 99.0 99.00
2010 01 17 03 50 355  6.5  7.6  0.36  6.67  4.41 148 1017.8   2.9   4.4 999.0 99.0 99.00
2010 01 17 04 50 340  4.9  6.4  0.37  6.67  3.74 145 1018.8   2.8   4.4 999.0 99.0 99.00
2010 01 17 05 50 327  4.2  5.4  0.32  7.14  3.84 153 1018.8   2.5   4.4 999.0 99.0 99.00
2010 01 17 06 50 309  2.8  3.5  0.31  6.67  4.36 150 1019.2   2.1   4.4 999.0 99.0 99.00
2010 01 17 07 50 278  3.8  4.5  0.30  6.67  4.72 150 1019.7   1.5   4.4 999.0 99.0 99.00
2010 01 17 08 50 277  3.1  3.7  0.29 10.00  5.21 107 1020.2   1.6   4.4 999.0 99.0 99.00
2010 01 17 09 50 355  3.9  4.8  0.29 10.81  5.65  87 1019.9   1.4   4.2 999.0 99.0 99.00
2010 01 17 10 50  17  2.7  3.3  0.27 10.00  6.13 142 1020.6   2.9   4.1 999.0 99.0 99.00
2010 01 17 11 50  38  4.8  5.9  0.25 99.00  6.16 999 1020.8   2.9   4.1 999.0 99.0 99.00
2010 01 17 12 50  89  8.3 10.0  0.30  6.67  3.59 133 1021.6   2.5   4.1 999.0 99.0 99.00
2010 01 17 13 50  90  8.8 10.4  0.61  3.13  3.23  71 1022.5   1.9   4.2 999.0 99.0 99.00
2010 01 17 15 50  87  9.7 11.4  1.04  5.00  3.98  79 1021.8   0.7   4.5 999.0 99.0 99.00
2010 01 17 16 50  83  8.9 10.2  1.13  4.55  4.10  75 1020.8   0.2   4.7 999.0 99.0 99.00
2010 01 17 17 50  96  8.6 10.3  1.13  5.26  4.14  87 1020.2   0.6   4.7 999.0 99.0 99.00
2010 01 17 18 50 103  8.4  9.9  1.08  4.76  4.00  86 1020.1   0.5   4.9 999.0 99.0 99.00
2010 01 17 19 50 102  7.6  9.0  1.08  4.76  4.08  87 1019.9   0.6   5.0 999.0 99.0 99.00
2010 01 17 20 50 103  7.7  9.2  1.06  5.00  4.13 102 1019.8   1.0   4.9 999.0 99.0 99.00
2010 01 17 21 50 106  7.8  9.4  1.11  4.76  4.18  98 1019.8   1.5   4.9 999.0 99.0 99.00
2010 01 17 22 50  99  8.8 10.6  1.03  4.76  4.08 106 1018.9   1.9   4.9 999.0 99.0 99.00
2010 01 17 23 50 108  8.6 10.6  1.19  4.55  4.22 115 1018.0   2.1   4.9 999.0 99.0 99.00
2010 01 18 00 50 103  8.6 10.0  1.24  4.76  4.27 111 1017.3   2.2   5.0 999.0 99.0 99.00
2010 01 18 01 50 104  8.7 10.3  1.19  5.00  4.12 107 1016.3   2.6   5.1 999.0 99.0 99.00
2010 01 18 02 50 100  9.3 11.7  1.32  4.76  4.34 100 1015.1   2.6   5.2 999.0 99.0 99.00
2010 01 18 03 50  99  9.1 11.0  1.33  5.26  4.41 108 1014.8   2.1   5.2 999.0 99.0 99.00
2010 01 18 04 50  88  9.4 11.3  1.47  5.56  4.43 109 1013.1   1.4   5.2 999.0 99.0 99.00
2010 01 18 05 50  78 10.4 11.9  1.47  5.56  4.50 106 1011.5   1.2   5.2 999.0 99.0 99.00
2010 01 18 06 50  65 11.4 13.3  1.91  6.25  4.89 115 1010.4   1.0   5.3 999.0 99.0 99.00
2010 01 18 07 50  22 11.4 13.6  1.79  5.88  4.60 101 1009.7  -1.7   5.2 999.0 99.0 99.00
2010 01 18 08 50  25 11.0 12.7  2.00  6.25  4.83 101 1009.1  -2.2   5.2 999.0 99.0 99.00
2010 01 18 09 50  20 12.5 14.5  2.04  7.14  5.01 112 1007.7  -2.2   5.1 999.0 99.0 99.00
2010 01 18 10 50  16 12.6 15.0  2.14  7.14  5.08 110 1007.5  -2.2   5.1 999.0 99.0 99.00
2010 01 18 11 50  16 13.4 15.3  2.18  7.14  5.18  97 1007.1  -2.4   5.0 999.0 99.0 99.00
2010 01 18 12 50  16 13.4 16.7  2.04  7.14  5.09  98 1007.3  -2.1   5.0 999.0 99.0 99.00
2010 01 18 13 50  11 14.1 17.0  2.21  7.69  5.34 103 1007.4  -2.1   4.9 999.0 99.0 99.00
2010 01 18 14 50  16 13.1 15.5  2.31  7.14  5.52  86 1008.2  -1.8   4.9 999.0 99.0 99.00
2010 01 18 15 50  11 12.8 15.5  2.39  7.69  5.64 105 1007.9  -1.8   4.9 999.0 99.0 99.00
2010 01 18 16 50  15 12.7 14.8  2.92  8.33  6.34  98 1007.3  -1.9   4.9 999.0 99.0 99.00
2010 01 18 17 50   7 11.2 13.2  2.84  9.09  6.47  84 1007.6  -1.6   5.0 999.0 99.0 99.00
2010 01 18 18 50  14 10.6 12.5  3.54 10.00  7.37  84 1007.7  -1.6   5.1 999.0 99.0 99.00
2010 01 18 19 50  11 10.5 12.5  3.36 10.81  7.56  84 1008.5  -1.4   5.0 999.0 99.0 99.00
2010 01 18 20 50  19  9.5 11.6  3.03 10.81  7.35  87 1009.0  -1.3   5.0 999.0 99.0 99.00
2010 01 18 21 50  19  9.0 10.6  3.22 10.81  7.64  78 1009.8  -1.3   4.9 999.0 99.0 99.00
2010 01 18 22 50   5  8.9 10.8  2.97 10.81  7.76  89 1011.1  -1.5   4.8 999.0 99.0 99.00
2010 01 18 23 50   8  7.1  9.1  3.24 10.81  8.09  94 1012.0  -1.5   4.7 999.0 99.0 99.00
2010 01 19 00 50  27  6.8  9.1  3.47 10.81  8.54  99 1012.4  -1.5   4.6 999.0 99.0 99.00
2010 01 19 01 50  16  6.9  8.6  3.83 11.43  8.99  97 1013.1  -1.6   4.6 999.0 99.0 99.00
2010 01 19 02 50  32  6.4  8.2  3.38 11.43  8.61  97 1012.9  -1.6   4.6 999.0 99.0 99.00
2010 01 19 03 50  19  5.7  7.2  3.77 10.81  8.86 101 1013.6  -1.6   4.7 999.0 99.0 99.00
2010 01 19 04 50  22  4.4  5.9  3.30 10.81  8.66  93 1014.2  -2.0   4.7 999.0 99.0 99.00
2010 01 19 05 50  39  4.1  5.9  3.18 11.43  8.52 102 1013.7  -1.6   4.8 999.0 99.0 99.00
2010 01 19 06 50  37  3.1  4.5  3.22 12.12  9.01 108 1014.4  -1.7   4.9 999.0 99.0 99.00
2010 01 19 07 50  34  2.1  3.8  3.39 11.43  9.40 104 1014.4  -1.4   4.9 999.0 99.0 99.00
2010 01 19 08 50  50  2.1  3.6  3.44 11.43  9.35 107 1014.6  -1.2   4.9 999.0 99.0 99.00
2010 01 19 09 50  32  3.1  4.5  3.25 10.81  9.18 102 1014.7  -1.1   4.8 999.0 99.0 99.00
2010 01 19 10 50  36  3.9  5.3  3.48 12.12  9.19 104 1014.7  -1.4   4.7 999.0 99.0 99.00
2010 01 19 11 50  37  3.8  5.3  3.46 11.43  9.44 105 1014.7  -1.2   4.7 999.0 99.0 99.00
2010 01 19 12 50  30  3.8  5.3  3.30 11.43  9.22 104 1015.0  -1.2   4.6 999.0 99.0 99.00
2010 01 19 13 50  33  5.0  6.2  3.04 11.43  8.83  97 1015.2  -1.4   4.6 999.0 99.0 99.00
2010 01 19 14 50  33  4.8  6.6  3.00 12.12  8.87 102 1014.9  -1.6   4.6 999.0 99.0 99.00
2010 01 19 15 50  21  4.5  5.6  2.81 12.12  8.68 114 1014.8  -1.2   4.7 999.0 99.0 99.00
2010 01 19 16 50  25  4.2  5.8  2.55 12.12  8.42  88 1014.2  -1.2   4.7 999.0 99.0 99.00
2010 01 19 17 50  13  4.5  6.0  2.75 12.12  8.93 101 1013.5  -1.2   4.7 999.0 99.0 99.00
2010 01 19 18 50  20  5.2  6.1  2.19 12.90  8.37  91 1012.9  -1.1   4.7 999.0 99.0 99.00
2010 01 19 19 50  42  5.7  6.9  2.47 12.12  8.91  88 1012.5  -0.7   4.7 999.0 99.0 99.00
2010 01 19 20 50  35  5.9  7.4  2.73 11.43  9.21 102 1012.2   0.0   4.7 999.0 99.0 99.00
2010 01 19 21 50  29  6.6  7.9  2.79 11.43  9.07  94 1011.9  -0.1   4.7 999.0 99.0 99.00
2010 01 19 22 50  30  6.6  8.0  2.75 11.43  8.79  94 1012.0   0.0   4.7 999.0 99.0 99.00
2010 01 19 23 50  21  5.9  7.2  2.71 11.43  8.72 105 1011.9   0.2   4.7 999.0 99.0 99.00
2010 01 20 00 50  12  7.0  8.0  2.38 12.90  8.01 115 1011.4  -0.3   4.7 999.0 99.0 99.00
2010 01 20 01 50   7  7.2  8.6  2.67 11.43  8.80  96 1010.7  -0.4   4.7 999.0 99.0 99.00
